Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
158.7326222,-1.952988739,-13.27005478,1.290316772,13.47491878,0.0
158.7426022,-2.769989777,-12.65483414,1.80779068,13.07997621,0.0
158.7525832,-3.15573761,-11.7754129,3.59103241,12.70883719,0.0
158.7625632,-2.725382538,-10.76261902,5.384902039,12.33932122,0.0
158.7725442,-1.695075073,-9.896969147,4.848717041,11.15048585,0.0
158.7825242,-1.071172485,-9.11963562,2.774480438,9.592335797,0.0
158.7925052,-0.9479786682,-8.454568634,1.464853821,8.632739488,0.0
158.8024862,-0.6462062073,-8.048912201,0.6111790466,8.097907749,0.0
158.8124662,-0.2097138977,-7.826025696,-0.09295669556,7.829386889,0.0
158.8224472,0.3116519165,-7.840545502,-0.7638615417,7.883829345,0.0
158.8324272,0.8464897156,-7.769443359,-1.402134247,7.94019996,0.0
158.8424082,1.248403931,-7.460036774,-1.545835419,7.720120995,0.0
158.8523882,1.58550293,-7.12697937,-0.7798782349,7.342742304,0.0
158.8623692,1.862127686,-6.815177765,0.1848655701,7.06741415,0.0
158.8723502,2.214494934,-6.749614105,1.204395447,7.204987632,0.0
158.8823302,2.541864166,-6.781497803,1.704505463,7.44010247,0.0
158.8923112,2.697540436,-6.772815857,1.307980042,7.406657196,0.0
158.9022912,2.664459229,-6.761738892,1.249302063,7.374361766,0.0
158.9122722,2.48992218,-6.546336823,1.277443542,7.119417129,0.0
158.9222522,2.015408936,-6.136638794,1.080303497,6.548836882,0.0
158.9322332,1.246607666,-5.706433411,0.7797285461,5.89282526,0.0
158.9422132,0.5689668274,-5.249733124,0.6765930176,5.323645296,0.0
158.9521942,0.02185455322,-4.723277893,0.6979985046,4.774623921,0.0
158.9621752,-0.4730163574,-4.190236359,0.5733078003,4.25564414,0.0
158.9721552,-0.8635542297,-3.634591827,0.2887495422,3.746913391,0.0
158.9821362,-1.080602875,-3.087928619,0.02110610962,3.271612935,0.0
158.9921162,-1.147663422,-2.780617676,-0.2335144043,3.017199855,0.0
159.0020972,-1.099763031,-2.885549469,-0.5120851135,3.130192586,0.0
159.0120782,-0.7659571838,-3.32892746,-0.5522016907,3.460256515,0.0
159.0220582,-0.2225871277,-4.28947998,-0.6264472961,4.340693464,0.0
159.0320404,0.7650590515,-6.07855957,-1.4837146,6.303618867,0.0
159.0420204,2.600991211,-8.740174713,-3.916605377,9.924495301,0.0
159.0520014,5.620811462,-12.41712845,-8.449479218,16.03659251,0.0
159.0619814,9.861792297,-16.75405975,-14.63970657,24.33668988,0.0
159.0719624,14.1457338,-20.84744751,-18.70210876,31.37653143,0.0
159.0819434,16.75391006,-23.57762009,-16.01863907,33.06349148,0.0
159.0919234,16.87201447,-23.60770752,-9.681567078,30.58956468,0.0
159.1019044,15.3851564,-20.24659698,-4.265679474,25.78417632,0.0
159.1118844,12.55753647,-14.38688232,-2.257006531,19.22935734,0.0
159.1218654,9.333241425,-8.857830048,-2.293680267,13.07025317,0.0
159.1318454,6.183341675,-5.425467682,-1.98681839,8.462674586,0.0
159.1418264,3.29958847,-5.942193146,-0.6849755859,6.831261597,0.0
159.1518074,2.491419067,-9.631571045,1.085243225,10.00760124,0.0
159.1617874,2.462379456,-12.15921478,2.56955658,12.66935033,0.0
159.1717684,1.894161072,-14.92306732,3.804638214,15.51647693,0.0
159.1817484,1.116677856,-18.94490387,5.099445648,19.65097193,0.0
159.1917294,-0.2019300842,-22.62664764,3.862717438,22.95488064,0.0
159.2017094,-0.2633024597,-20.15633469,0.4402345276,20.16286097,0.0
159.2116904,0.1712438965,-13.19910233,1.776505737,13.31921917,0.0
159.2216714,-0.1130149841,-8.15788559,2.502645721,8.53387985,0.0
159.2316514,-0.3721261597,-4.55158493,2.122735748,5.03601135,0.0
159.2416324,-0.5324427795,-2.586321716,1.987417145,3.304902758,0.0
159.2516124,-0.7628137207,-1.202000427,1.922751617,2.392417936,0.0
159.2615934,-1.39120697,0.4013154602,2.233355713,2.661651494,0.0
159.2715734,-2.621947632,2.05118454,3.679648132,4.962033633,0.0
159.2815544,-3.113824768,2.41971817,5.678142242,6.913193187,0.0
159.2915354,-2.606080627,0.2655477905,6.685397644,7.180300378,0.0
159.3015154,-1.724264374,-3.452270966,7.251221008,8.214101811,0.0
159.3114964,-1.110690308,-6.964118042,7.746840363,10.47597769,0.0
159.3214764,-0.669407959,-10.57071808,7.343728638,12.88869807,0.0
159.3314574,-0.3588038635,-14.04035294,6.144272919,15.33011221,0.0
159.3414374,-0.2447410583,-16.53296951,4.752317505,17.20417103,0.0
159.3514184,-0.3135978699,-17.14729202,3.65300354,17.53489099,0.0
159.3613994,-0.2923420715,-15.74231369,3.270698547,16.08114962,0.0
159.3713794,-0.009430389404,-13.09581711,2.916385345,13.41662469,0.0
159.3813604,0.159717865,-10.42477158,2.038011932,10.62331704,0.0
159.3913404,0.4159849548,-8.672216034,1.509311371,8.812400084,0.0
159.4013214,0.8806187439,-7.936945038,1.02027832,8.050562325,0.0
159.4113014,1.640887756,-7.49910553,-1.714983673,7.865765403,0.0
159.4212824,2.399210815,-7.252268829,-4.005819855,8.625439607,0.0
159.4312634,2.984493713,-7.513026581,-4.447102203,9.226564319,0.0
159.4412434,2.844085693,-8.282725983,0.3626957703,8.764925633,0.0
159.4512244,3.282673645,-9.355844421,4.325405273,10.81743509,0.0
159.4612044,4.058061218,-10.01881577,5.511987762,12.13369438,0.0
159.4711854,4.864284668,-10.09515701,4.512067108,12.08024048,0.0
159.4811654,5.695356445,-9.790241089,1.347647552,11.40622898,0.0
159.4911464,6.254294128,-9.499545593,0.05149291992,11.37366313,0.0
159.5011274,7.960895233,-9.783954163,-6.631210327,14.25042323,0.0
159.5111074,9.298813019,-9.455237732,-9.834249573,16.51005478,0.0
159.5210884,7.014413452,-7.800129547,0.4252656555,10.49880317,0.0
159.5310684,5.936504974,-7.220834198,3.010988617,9.820824318,0.0
159.5410494,5.382956085,-6.988068237,3.381318512,9.44683168,0.0
159.5510294,4.61250824,-7.438481598,3.340154114,9.368183935,0.0
159.5610104,3.963008881,-8.034392395,2.599644012,9.328185758,0.0
159.5709914,3.406765594,-8.338260498,1.639540558,9.15536636,0.0
159.5809714,2.965932312,-8.573870544,0.7297325134,9.101676776,0.0
159.5909524,2.677781525,-8.946745148,0.3784130859,9.346547977,0.0
159.6009324,2.639012146,-9.486372986,0.5071453857,9.859657904,0.0
159.6109134,2.786455536,-10.18332367,0.6801855469,10.57955896,0.0
159.6208934,2.89947052,-10.75348801,0.9478289795,11.17778213,0.0
159.6308744,3.013832703,-11.08175537,1.340612183,11.56225457,0.0
159.6408554,3.201542358,-10.92039093,2.242786102,11.5989181,0.0
159.6508354,3.453917542,-10.40127045,3.27743454,11.43929851,0.0
159.6608164,3.790567474,-10.13198044,3.793112183,11.46355658,0.0
159.6707964,4.295467529,-10.29738647,4.093238068,11.88451965,0.0
159.6807774,4.941374359,-10.74720108,4.275708618,12.57780568,0.0
159.6907584,5.836063843,-11.51360733,4.27316391,13.5971587,0.0
159.7007384,7.092401276,-12.58163635,3.359014893,14.82844261,0.0
159.7107194,8.594078522,-13.59682526,1.453178101,16.15065229,0.0
159.7206994,9.876162415,-14.29662003,0.7827223206,17.39380874,0.0
159.7306804,10.63538361,-14.81888397,1.246308289,18.28288793,0.0
159.7406604,10.49317932,-15.20238647,1.162332916,18.50865702,0.0
159.7506414,9.07053772,-14.90630219,-12.63133301,21.54119479,0.0
159.7606214,5.436844025,-14.12851959,-13.45566879,20.25411962,0.0
159.7706024,4.255051575,-15.51688248,1.313518524,16.1432474,0.0
159.7805834,4.05551651,-15.99977829,5.281616821,17.33019318,0.0
159.7905634,2.017354889,-14.00248169,3.911216583,14.6777665,0.0
159.8005444,0.9696835327,-12.47984802,3.264710999,12.93619846,0.0
159.8105244,0.8113128662,-12.25741058,2.717898102,12.58130807,0.0
159.8205054,0.569715271,-12.70902145,1.555265808,12.81649927,0.0
159.8304864,0.1202000427,-13.79186966,0.4510121155,13.79976553,0.0
159.8404664,0.03412902832,-15.46284485,0.232616272,15.4646321,0.0
159.8504474,-0.2038760376,-16.78205154,1.382974091,16.8401733,0.0
159.8604274,-0.6954537964,-16.93578186,2.224823456,17.09544391,0.0
159.8704084,-0.8538244629,-15.84095856,2.752476196,16.1009661,0.0
159.8803884,0.2670446777,-12.85601578,3.376229095,13.29463717,0.0
159.8903694,0.8571176147,-9.636361084,4.473297729,10.65854109,0.0
159.9003504,0.5631289673,-8.201894073,5.133874054,9.692514814,0.0
159.9103304,0.6180647278,-7.46168335,4.299658813,8.63399029,0.0
159.9203114,0.8550219727,-6.59348877,2.90994873,7.257613819,0.0
159.9302914,1.278790741,-5.94398941,1.512005768,6.265179751,0.0
159.9402724,1.788480835,-5.517077179,0.09879455566,5.800565891,0.0
159.9502524,2.225571899,-5.133874054,-0.7816744995,5.649853813,0.0
159.9602334,2.68182312,-5.135670319,-0.8458909607,5.855152977,0.0
159.9702144,3.049757996,-5.285059662,-1.154100037,6.210058482,0.0
159.9801944,3.211571503,-5.567522278,-1.363963623,6.570532139,0.0
159.9901754,3.16621582,-6.224955139,-0.9268725586,7.045145978,0.0
160.0001554,2.435136108,-6.52792511,-0.06526428223,6.967636151,0.0
160.0101364,1.34330658,-6.4776297,0.8267308044,6.666906548,0.0
160.0201164,0.4909790039,-6.230643311,1.492546234,6.425703907,0.0
160.0300971,-0.1565744019,-5.854924622,1.881287842,6.151739739,0.0
160.0400781,-0.6471043396,-5.302722931,1.880689087,5.663444707,0.0
160.0500581,-0.8969348145,-4.772076416,1.599274292,5.112228833,0.0
160.0600391,-1.017583923,-4.46850769,1.334474945,4.773244326,0.0
160.0700191,-1.088686066,-4.279301147,1.120869141,4.555656187,0.0
160.0800001,-1.126856689,-4.08710083,0.9964778137,4.355131138,0.0
160.0899801,-1.168021088,-3.883374481,0.7906558228,4.13158653,0.0
160.0999611,-1.206042023,-3.690874786,0.5083428955,3.916057526,0.0
160.1099421,-1.176703033,-3.626658325,0.1963916016,3.817833194,0.0
160.1199221,-1.009949799,-3.79221405,-0.0419128418,3.924620069,0.0
160.1299031,-0.7484436035,-4.183949432,-0.2255809021,4.256346723,0.0
160.1398831,-0.3161425781,-4.579427032,-0.4343966675,4.610834907,0.0
160.1498641,-0.01437011719,-5.279820557,-1.673968964,5.538852201,0.0
160.1598441,1.678759003,-7.467072144,-5.340145111,9.332338828,0.0
160.1698251,6.109395447,-11.68724625,-12.16475327,17.94150661,0.0
160.1798061,11.88244034,-16.73579773,-19.11629745,28.0483893,0.0
160.1897861,15.58798462,-21.12377289,-17.06017319,31.30892133,0.0
160.1997671,16.27550491,-23.04293198,-6.765331421,29.01100625,0.0
160.2097471,17.07409424,-23.13064957,-1.799108734,28.8060486,0.0
160.2197281,16.7414859,-20.1455571,-2.183209991,26.28473372,0.0
160.2297081,14.50408859,-15.3148027,-2.835553436,21.28267208,0.0
160.2396891,11.70580765,-13.14865723,-1.831591187,17.69937416,0.0
160.2496701,8.379275208,-13.09776306,-0.859662323,15.57249722,0.0
160.2596501,5.554499359,-14.38104446,0.4351451111,15.42258909,0.0
160.2696311,3.943399658,-15.04760834,0.6724017334,15.57026145,0.0
160.2796111,0.6535409546,-15.07140884,-5.294490051,15.98768605,0.0
160.2895921,-0.1920506287,-17.79768951,-4.568799133,18.37576015,0.0
160.2995721,0.7412585449,-16.78639252,2.013912048,16.92301036,0.0
160.3095531,1.273701324,-12.31414261,4.474944305,13.16379694,0.0
160.3195341,0.8644523621,-8.23272995,4.094435577,9.235232699,0.0
160.3295141,0.370329895,-5.423072662,3.499422913,6.464736812,0.0
160.3394951,-0.1032852173,-3.543880463,2.936144257,4.603335711,0.0
160.3494751,-0.5966592407,-2.058818665,2.620600433,3.385599382,0.0
160.3594561,-1.043929138,-0.7952961731,2.484832764,2.810102829,0.0
160.3694361,-1.417552185,0.1037342834,2.883154449,3.214466453,0.0
160.3794171,-1.74806488,0.6891668701,3.653452606,4.108332721,0.0
160.3893981,-1.829196167,-0.008981323242,4.581522675,4.933192607,0.0
160.3993781,-1.060245209,-2.591860199,5.897436218,6.528523044,0.0
160.4093591,0.4134402466,-6.380182343,7.196734314,9.62655932,0.0
160.4193391,0.7255412292,-10.48240173,8.051756287,13.23774662,0.0
160.4293201,0.4378395081,-13.60386063,9.249715118,16.45642601,0.0
160.4393001,0.5105882263,-15.52376816,8.950337677,17.92642247,0.0
160.4492811,0.4058061218,-15.803237,7.725584564,17.59521626,0.0
160.4592621,0.2351609802,-13.90248962,5.284011841,14.87465292,0.0
160.4692421,0.336051178,-11.18294495,3.123105469,11.61572106,0.0
160.4792231,0.5610333252,-9.35599411,1.851799164,9.553980549,0.0
160.4892031,0.9051676941,-8.350085907,1.23328537,8.489066852,0.0
160.4991841,1.372795258,-8.04546936,0.8099656677,8.201840551,0.0
160.5091641,2.127525787,-8.094417572,-2.260898438,8.669349661,0.0
160.5191451,3.494632874,-7.751630402,-10.52221893,13.52838956,0.0
160.5291261,3.260220337,-8.482560425,-3.675157471,9.802532858,0.0
160.5391061,3.110980682,-9.771679688,4.025578766,11.01676945,0.0
160.5490871,3.844006348,-10.74510544,5.90536972,12.84939949,0.0
160.5590671,4.667144623,-11.09747269,5.731730804,13.33374955,0.0
160.5690481,8.23392746,-11.77331726,-9.749076691,17.36240355,0.0
160.5790281,10.39303757,-11.33996841,-16.93428497,22.87750251,0.0
160.5890091,6.746919708,-9.063053284,-0.2923420715,11.30244771,0.0
160.5989891,5.066214752,-7.870632935,4.271517334,10.28879269,0.0
160.6089701,4.79153595,-7.197033691,3.661835175,9.389629788,0.0
160.6189511,4.377047882,-6.830296326,2.792293396,8.579533698,0.0
160.6289311,4.19592453,-6.955885162,1.89086792,8.340593657,0.0
160.6389121,3.81092514,-7.576494598,2.068847809,8.729636423,0.0
160.6488921,3.368894348,-8.048463135,2.084116058,8.970548908,0.0
160.6588731,2.983296204,-8.145910492,1.745071106,8.848795802,0.0
160.6688531,2.690056,-8.216862946,1.637744293,8.799741151,0.0
160.6788341,2.483485565,-8.417745209,1.548829193,8.912070849,0.0
160.6888151,2.385589142,-8.745413818,1.657353516,9.215211288,0.0
160.6987951,2.389930115,-9.232500916,2.011517029,9.746642492,0.0
160.7087761,2.422711945,-9.737550659,2.394420776,10.31613672,0.0
160.7187561,2.575244751,-9.943821716,2.831362152,10.65495601,0.0
160.7287371,2.991678772,-9.842183075,3.046614532,10.72849335,0.0
160.7387171,3.570525055,-9.933493195,2.802921295,10.92150649,0.0
160.7486981,4.231999512,-10.23032593,2.462379456,11.34163573,0.0
160.7586791,4.865931244,-10.45126648,2.476899261,11.79157699,0.0
160.7686591,5.385201416,-10.56173676,2.573448486,12.13150092,0.0
160.7786401,5.778433685,-10.58718384,2.228415985,12.26558581,0.0
160.7886201,6.168971558,-10.72774155,1.941462708,12.52636924,0.0
160.7986011,6.645879822,-11.21333176,2.33200058,13.24178064,0.0
160.8085811,7.336094513,-12.14050369,2.471660156,14.39858384,0.0
160.8185621,8.29006073,-13.24790085,1.63579834,15.71330074,0.0
160.8285421,10.39408539,-14.59599747,-5.370980988,18.70635159,0.0
160.8385231,13.84066818,-16.7188829,-17.39203308,27.81308965,0.0
160.8485041,10.46114594,-14.30590073,-2.28634552,17.86957598,0.0
160.8584841,6.860832825,-12.42131973,4.290827179,14.82468916,0.0
160.8684651,4.760400696,-12.03197937,2.890638885,13.25842131,0.0
160.8784451,3.54298233,-12.278367,2.729573822,13.06757794,0.0
160.8884261,2.982996826,-12.63926651,2.709365845,13.26612194,0.0
160.8984061,2.599344635,-12.89044418,2.15417038,13.32518645,0.0
160.9083871,2.35894455,-13.44968124,2.121538239,13.81880854,0.0
160.9183681,2.050436096,-14.355298,2.132914581,14.65701858,0.0
160.9283481,1.805545349,-15.40895691,0.7530839539,15.5326457,0.0
160.9383291,1.569935303,-16.68460419,-0.8282276917,16.77875665,0.0
160.9483091,0.8695417786,-18.09242661,-1.418001251,18.16872948,0.0
160.9582901,-0.2091151428,-18.55331818,-0.9885443115,18.58081172,0.0
160.9682701,-1.260528717,-18.36830292,0.4213737488,18.41632538,0.0
160.9782511,-2.117796021,-16.42998367,3.156486053,16.86395054,0.0
160.9882321,-2.33783844,-13.17919373,5.627996521,14.52002,0.0
160.9982121,-1.36201767,-9.780062256,5.351072388,11.23114801,0.0
161.0081931,-0.4418811035,-8.09696228,3.955674133,9.022384104,0.0
161.0181731,-0.4495152283,-7.584727478,2.030377808,7.864641689,0.0
161.0281534,-0.33230896,-6.813830566,0.9270222473,6.884626822,0.0
161.0381334,0.1155596924,-6.080505524,0.650098114,6.116251223,0.0
161.0481144,0.5592370605,-5.554798737,0.5357359314,5.60852459,0.0
161.0580944,0.8295748901,-5.254373474,-0.05733078003,5.319767093,0.0
161.0680754,1.310674438,-5.326822815,-0.5613327026,5.514345218,0.0
161.0780564,2.023192749,-5.704487457,-0.920735321,6.122274053,0.0
161.0880364,2.467019806,-6.005810852,-1.049916687,6.577102383,0.0
161.0980174,2.590363312,-6.351292419,-0.8427474976,6.910797409,0.0
161.1079974,2.546205139,-6.780449982,-0.6099815369,7.268406981,0.0
161.1179784,2.203867035,-6.86367691,-0.119002533,7.209802511,0.0
161.1279584,1.651815033,-6.625372467,0.7355703735,6.867686438,0.0
161.1379394,1.04602478,-6.109245758,1.340761871,6.341505655,0.0
161.1479194,0.4806504822,-5.403164062,1.301543427,5.578460546,0.0
161.1579004,0.03248245239,-4.847968597,0.8102650452,4.91532136,0.0
161.1678814,-0.2189945984,-4.425996094,0.6176156616,4.474242859,0.0
161.1778614,-0.3815565491,-4.025429077,0.5270539856,4.077677103,0.0
161.1878424,-0.5641767883,-3.640878754,0.3456312561,3.700507332,0.0
161.1978224,-0.748742981,-3.320245514,0.189206543,3.408877446,0.0
161.2078034,-0.8849597168,-3.031196594,0.09789642334,3.159254691,0.0
161.2177834,-0.9837542725,-2.775079193,-0.0730480957,2.945194904,0.0
161.2277644,-1.017134857,-2.678679657,-0.3761677551,2.889877195,0.0
161.2377454,-0.9141490173,-2.744393005,-0.6442602539,2.963516943,0.0
161.2477254,-0.3878434753,-3.123255157,-0.9743238831,3.294609593,0.0
161.2577064,0.6750961304,-4.428840179,-2.061363373,4.931490553,0.0
161.2676864,2.589764557,-7.053781586,-4.738695831,8.883577731,0.0
161.2776674,6.105204163,-11.21557709,-9.79128891,16.09136494,0.0
161.2876474,11.19027969,-16.88114548,-15.92119171,25.76198319,0.0
161.2976284,15.3520752,-22.33565277,-17.62689468,32.33071316,0.0
161.3076084,16.15335892,-24.76569946,-11.81073944,31.83966772,0.0
161.3175894,15.18951324,-24.14733536,-6.405629425,29.23777019,0.0
161.3275694,13.39444611,-21.47194885,-3.59103241,25.56073723,0.0
161.3375504,10.71411987,-19.07677963,-1.497036896,21.93073198,0.0
161.3475314,8.603957977,-17.73841278,0.07843688965,19.71510926,0.0
161.3575114,6.176156616,-16.70541092,0.3251239014,17.8135165,0.0
161.3674924,3.60734848,-16.15320923,1.02267334,16.58267144,0.0
161.3774724,2.049088898,-15.09476028,1.329385529,15.29110262,0.0
161.3874534,-1.373244324,-12.95989975,-2.315235443,13.23650697,0.0
161.3974334,-2.833757172,-12.41937378,-2.533780975,12.98811267,0.0
161.4074144,-0.9636959839,-11.8962117,0.9101074219,11.96983117,0.0
161.4173944,0.08187973022,-9.125323792,2.676284637,9.510033546,0.0
161.4273754,-0.2749781799,-5.937702484,3.204236755,6.752707381,0.0
161.4373564,-0.5176235962,-3.66123642,3.165018311,4.867229932,0.0
161.4473364,-0.6954537964,-2.173480225,3.298540649,4.010990238,0.0
161.4573174,-0.9380992126,-1.138083344,3.807631989,4.083298322,0.0
161.4672974,-1.263073425,-0.3849993896,4.782404938,4.961348203,0.0
161.4772784,-1.542841644,-0.3860472107,6.120472412,6.323731125,0.0
161.4872584,-1.678908691,-1.463955688,7.615413666,7.934508551,0.0
161.4972394,-1.495090942,-3.933520203,9.071735229,10.00021291,0.0
161.5072194,-0.9280700684,-7.074588318,9.650731201,12.00198845,0.0
161.5172004,0.4138893127,-10.07749374,8.84001709,13.41167725,0.0
161.5271814,1.687590637,-12.80362473,6.676266632,14.5379952,0.0
161.5371614,2.066303101,-14.83834351,5.488486633,15.95523525,0.0
161.5471424,2.14129715,-15.45311508,5.387147369,16.50470466,0.0
161.5571224,1.788480835,-14.29781754,4.409680023,15.06889272,0.0
161.5671034,1.360071716,-12.02748871,2.41507782,12.34272582,0.0
161.5770834,1.169368286,-9.940528564,1.303788757,10.09363143,0.0
161.5870644,1.23089035,-8.820856934,0.8102650452,8.943105587,0.0
161.5970444,1.484313354,-8.262518005,0.4531077576,8.407002829,0.0
161.6070254,1.981728973,-7.852071533,-3.435056763,8.796697792,0.0
161.6170064,2.957100677,-7.143894196,-9.003926239,11.86803928,0.0
161.6269864,3.011587372,-7.832013245,-4.065845032,9.324225747,0.0
161.6369674,2.976859589,-9.101223907,3.282973022,10.1228396,0.0
161.6469474,3.847748566,-10.08063721,5.516628113,12.11848181,0.0
161.6569284,4.800068207,-10.44932053,6.046825562,12.99203809,0.0
161.6669084,5.756429443,-10.43959076,4.340074768,12.68691389,0.0
161.6768894,8.334667969,-10.56727524,-4.662504272,14.2433473,0.0
161.6868694,11.03729782,-9.947264557,-11.88348816,19.025964,0.0
161.6968504,7.791746979,-7.484735413,-1.026714935,10.85295945,0.0
161.7068314,5.849685516,-6.959777069,3.642375641,9.794090963,0.0
161.7168114,5.421875153,-6.865622864,3.443289642,9.401582369,0.0
161.7267924,4.832101593,-7.187603302,2.522554321,9.020760907,0.0
161.7367724,4.273014221,-7.95655426,1.818717957,9.212662006,0.0
161.7467534,3.718866577,-8.270301819,1.763931885,9.237928149,0.0
161.7567334,3.263962555,-8.308921509,1.209335175,9.00855814,0.0
161.7667144,2.960094452,-8.549920349,0.519868927,9.062756801,0.0
161.7766944,2.716101837,-9.091943207,0.3044668579,9.493858043,0.0
161.7866754,2.536475372,-9.687854004,0.4364923096,10.02390882,0.0
161.7966554,2.512824554,-10.16820511,0.8244854736,10.50649602,0.0
161.8066364,2.582130432,-10.35516632,1.36665802,10.75939688,0.0
161.8166174,2.710713043,-10.19230499,2.05582489,10.74511341,0.0
161.8265974,2.858455811,-9.839039612,2.738405457,10.60548606,0.0
161.8365784,3.222049713,-9.488318939,3.326083374,10.55806001,0.0
161.8465584,3.817511444,-9.447154541,3.718417511,10.84660091,0.0
161.8565394,4.483476562,-9.61106369,3.636986847,11.21168055,0.0
161.8665194,5.098397827,-9.803413696,3.24585022,11.51677577,0.0
161.8765004,5.639223175,-10.2161055,3.007396088,12.05048052,0.0
161.8864804,6.12541214,-10.82249451,2.828667755,12.75336906,0.0
161.8964614,6.778054962,-11.70670578,2.702480164,13.79465071,0.0
161.9064424,7.720944214,-12.78865585,2.218686218,15.10249207,0.0
161.9164224,8.720864868,-13.69756577,0.9407936096,16.26535842,0.0
161.9264034,9.296417999,-13.87913818,0.05014572144,16.70498066,0.0
161.9363834,8.972491608,-13.30119003,0.3547622681,16.04846155,0.0
161.9463644,8.536747742,-13.0998587,-14.90330841,21.60071669,0.0
161.9563444,5.839356995,-13.17679871,-11.99814972,18.75317869,0.0
161.9663254,4.44755127,-13.64292938,2.280657349,14.52968108,0.0
161.9763054,4.703668671,-14.1550145,5.880970459,16.03355069,0.0
161.9862864,3.448977814,-13.22769287,4.778513031,14.48107363,0.0
161.9962664,2.4325914,-11.97539703,3.894750824,12.82562743,0.0
162.0062474,2.622097321,-11.89651108,4.046684875,12.83658945,0.0
162.0162284,2.63272522,-12.2267244,3.660338287,13.03158117,0.0
162.0262088,2.514620819,-13.32214645,2.229314117,13.73945943,0.0
162.0361897,2.5812323,-14.99491791,0.7899073792,15.23595343,0.0
162.0461697,2.554737396,-16.0858493,1.274749146,16.33726465,0.0
162.0561508,2.197580109,-16.45049103,2.144889679,16.73465163,0.0
162.0661307,1.716330872,-16.13794098,2.505489807,16.42121828,0.0
162.0761118,0.9505233765,-14.91648102,4.42764267,15.58874338,0.0
162.0860918,0.6968009949,-12.63043488,6.1803479,14.07871148,0.0
162.0960727,0.9274713135,-10.42192749,6.315217438,12.22124163,0.0
162.1060528,1.783541107,-8.887318726,3.150199127,9.596312185,0.0
162.1160337,3.09840683,-7.851921844,-0.4999603271,8.455930573,0.0
162.1260147,2.597248993,-7.120393066,-1.495540009,7.725434594,0.0
162.1359948,1.678010559,-6.777605896,-0.6816824341,7.015436698,0.0
162.1459757,1.17011673,-6.674470367,0.4001179504,6.788064689,0.0
162.1559558,1.025517426,-6.867568817,0.360151062,6.95304942,0.0
162.1659368,1.082548828,-7.122937775,0.0896635437,7.205289311,0.0
162.1759167,1.092727661,-7.20661377,-0.08906478882,7.289531418,0.0
162.1858978,1.017284546,-7.193291473,0.1154100037,7.265784854,0.0
162.1958777,0.6698570251,-7.023694153,0.462538147,7.070709266,0.0
162.2058587,0.1196012878,-6.564000092,1.062939606,6.6505821,0.0
162.2158388,-0.3761677551,-6.064788208,1.548380127,6.270617131,0.0
162.2258197,-0.8089178467,-5.790408783,1.613644409,6.06523126,0.0
162.2357998,-1.165177002,-5.591771851,1.590292969,5.929129919,0.0
162.2457808,-1.39240448,-5.37651947,1.712289276,5.811857398,0.0
162.2557617,-1.525926819,-5.106331329,1.641187134,5.576429638,0.0
162.2657418,-1.50946106,-4.847070465,1.396745453,5.26530746,0.0
162.2757227,-1.407523041,-4.596940613,1.162183228,4.946074601,0.0
162.2857027,-1.37713623,-4.258943481,0.7656578064,4.541072082,0.0
162.2956838,-1.426234131,-3.870950317,0.2592608643,4.133475094,0.0
162.3056637,-1.483415222,-3.524869995,-0.1297801208,3.826496058,0.0
162.3156448,-1.432670746,-3.340902557,-0.3598516846,3.652898657,0.0
162.3256248,-1.182690582,-3.295097809,-0.2636018372,3.510827895,0.0
162.3356057,-0.592767334,-3.411405945,-0.2266287231,3.469931442,0.0
162.3455858,0.2070195007,-4.033512268,-0.7920030212,4.115743806,0.0
162.3555667,1.630110168,-5.807772675,-2.494861908,6.527772862,0.0
162.3655477,4.430037689,-9.139693909,-6.769223328,12.20580285,0.0
162.3755278,9.130263519,-14.05562119,-13.91356659,21.78323975,0.0
162.3855087,13.6586467,-19.3492131,-18.36875198,29.97268301,0.0
162.3954888,15.93690903,-23.13933151,-14.65407669,31.6884158,0.0
162.4054698,16.19976242,-24.12518143,-7.34702179,29.97391217,0.0
162.4154497,16.29451538,-22.66152512,-2.810256042,28.05269133,0.0
162.4254308,14.66350708,-18.14107544,-1.699865112,23.38817221,0.0
162.4354107,11.726315,-13.6971167,-1.774260406,18.11809784,0.0
162.4453917,8.315208435,-10.6341861,-1.203796692,13.55277579,0.0
162.4553718,4.872667236,-10.35202286,-0.1643582153,11.44265165,0.0
162.4653527,3.25872345,-12.68791534,1.572480011,13.19375487,0.0
162.4753328,2.343376923,-13.85309235,1.889221344,14.17634439,0.0
162.4853138,-1.259331207,-14.50947739,-1.516496429,14.64276649,0.0
162.4952947,-1.880539398,-17.50534744,-1.796564026,17.69749304,0.0
162.5052748,-0.4336482239,-16.73310333,0.9383985901,16.76500492,0.0
162.5152557,0.230969696,-11.95608719,2.429447937,12.20260567,0.0
162.5252357,0.2134561157,-7.971223755,2.804567871,8.452903206,0.0
162.5352168,-0.05733078003,-5.459896088,2.94976593,6.206035059,0.0
162.5451967,-0.220790863,-3.955973511,3.006048889,4.973409791,0.0
162.5551778,-0.3429368591,-2.902164917,3.020119629,4.202533696,0.0
162.5651578,-0.5349874878,-1.802701263,3.322790222,3.817967826,0.0
162.5751387,-0.8907975769,-0.8318202209,4.076921997,4.255201308,0.0
