"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.180437958E0,6.568490753E0,-3.889960785E0,-2.728825378E-1,7.638804263E0
2.190419958E0,6.368656311E0,-3.593277740E0,-9.187893677E-1,7.369911942E0
2.200401958E0,7.231013031E0,-4.639601898E0,-1.704206085E0,8.758868284E0
2.210384958E0,8.954229584E0,-6.772366791E0,-1.348246307E0,1.130756152E1
2.220366958E0,9.530381470E0,-7.477250977E0,6.363267517E-1,1.213022526E1
2.230348958E0,8.224946136E0,-6.143823853E0,1.272354126E-1,1.026705894E1
2.240330958E0,7.172335052E0,-4.271068268E0,-1.456770630E0,8.473877207E0
2.250312958E0,7.313042450E0,-3.702700195E0,-1.704954529E0,8.372421905E0
2.260294958E0,7.525750122E0,-3.717669067E0,-1.426533508E0,8.514280712E0
2.270276958E0,7.196584625E0,-3.374432831E0,-1.391356659E0,8.069293683E0
2.280258958E0,6.721472626E0,-3.126697998E0,-1.663191376E0,7.597410097E0
2.290240958E0,6.689588928E0,-3.563639374E0,-1.793869629E0,7.788972581E0
2.300222958E0,6.662794647E0,-3.897145844E0,-1.202599182E0,7.811966656E0
2.310204958E0,6.570287018E0,-4.054019623E0,-1.050066376E0,7.791430292E0
2.320187958E0,7.076384583E0,-4.680167542E0,-7.253915405E-1,8.515009094E0
2.330169958E0,7.458689575E0,-5.130730591E0,-9.238787842E-1,9.099999922E0
2.340151958E0,7.066954193E0,-4.625980225E0,-1.027762756E0,8.508691491E0
2.350133958E0,6.868466949E0,-4.387825470E0,-1.599573669E0,8.305870605E0
2.360115958E0,6.343957672E0,-4.335135040E0,-2.405647430E0,8.051480257E0
2.370097958E0,5.578748932E0,-4.457879791E0,-2.609074402E0,7.602789035E0
2.380079958E0,5.200635223E0,-5.280269623E0,-2.883753204E0,7.952602502E0
2.390061958E0,5.173990631E0,-5.948629761E0,-3.849694519E0,8.773626558E0
2.400043958E0,5.306914215E0,-6.298751678E0,-4.324507141E0,9.302632595E0
2.410025958E0,5.831124115E0,-6.897656250E0,-4.967120819E0,1.030785911E1
2.420007958E0,6.318061523E0,-7.774532776E0,-5.320685577E0,1.134332210E1
2.429990958E0,6.749464417E0,-8.817414093E0,-5.804180145E0,1.252958772E1
2.439972958E0,7.074588318E0,-9.678124237E0,-5.620362396E0,1.324025536E1
2.449954958E0,7.763306122E0,-9.901160431E0,-5.601800995E0,1.377251154E1
2.459936958E0,9.190887451E0,-1.002165985E1,-5.880222015E0,1.481496167E1
2.469918958E0,9.361532593E0,-9.754166107E0,-4.396507416E0,1.421658631E1
2.479900958E0,1.000534378E1,-9.092841339E0,-2.913092194E0,1.383014005E1
2.489882958E0,9.467811584E0,-8.992250519E0,-1.728755035E0,1.317150787E1
2.499864958E0,9.916428680E0,-9.396410065E0,1.222208405E0,1.371575274E1
2.509846958E0,1.322305252E1,-1.037956558E1,2.511627045E0,1.699684589E1
2.519828958E0,1.321975937E1,-9.685009918E0,3.328478394E0,1.672244669E1
2.529810958E0,1.375744125E1,-8.050708466E0,-1.465003510E0,1.600710255E1
2.539793958E0,1.649165543E1,-5.474565582E0,1.810485077E0,1.747064461E1
2.549775958E0,1.871049133E1,-4.874313812E0,3.169209595E0,1.959299136E1
2.559757958E0,1.972074051E1,-5.291645966E0,3.248245239E0,2.067511113E1
2.569739958E0,2.013642609E1,-4.697381744E0,3.329675903E0,2.094344271E1
2.579721958E0,1.976759308E1,-3.535497894E0,3.788022766E0,2.043542507E1
2.589703958E0,1.791145294E1,-2.114802246E0,5.553900604E0,1.887162809E1
2.599685958E0,1.542796738E1,-5.233117676E-1,7.384593658E0,1.711222534E1
2.609667958E0,1.336705307E1,5.797444153E-1,8.446036377E0,1.582244424E1
2.619649958E0,1.060020676E1,1.639839935E0,9.752369843E0,1.449697126E1
2.629631958E0,8.507259064E0,2.627336426E0,1.092443253E1,1.409324588E1
2.639613958E0,7.175328827E0,3.087629242E0,1.233539841E1,1.460071409E1
2.649595958E0,6.939868469E0,-7.622149658E-1,7.157366180E0,9.998531725E0
2.659578958E0,5.478457489E0,-2.188299408E0,6.520889740E0,8.793415364E0
2.669560958E0,4.496499481E0,-1.059945831E0,7.115453339E0,8.483611788E0
2.679542958E0,3.460803223E0,-1.648072815E0,6.883735199E0,7.879029968E0
2.689524958E0,2.651585999E0,-2.208657074E0,6.858288116E0,7.677577109E0
2.699506958E0,1.749412079E0,-1.734293518E0,6.872059479E0,7.300234113E0
2.709488958E0,1.127904510E0,-1.688788147E0,6.168372803E0,6.494073993E0
2.719470958E0,8.930429077E-1,-1.748813324E0,5.085075531E0,5.451042729E0
2.729452958E0,7.869136047E-1,-1.557511139E0,4.294120331E0,4.635142218E0
2.739434958E0,1.648521881E0,-1.752256165E0,4.865182800E0,5.427525195E0
2.749416958E0,2.743794250E0,-2.241438904E0,5.421276398E0,6.476317860E0
2.759398958E0,3.569177856E0,-2.278561707E0,5.397924957E0,6.860646315E0
2.769380958E0,4.331392822E0,-1.945354614E0,5.317841492E0,7.129151877E0
2.779363958E0,4.653972015E0,-1.544937286E0,5.464985504E0,7.342503204E0
2.789345958E0,4.968917084E0,-1.425036621E0,5.565875702E0,7.596040988E0
2.799327958E0,5.248535614E0,-1.408570862E0,5.997727661E0,8.093450133E0
2.809309958E0,5.034331055E0,-1.225950623E0,6.347699890E0,8.193945203E0
2.819291958E0,4.816384277E0,-6.012995911E-1,6.594237213E0,8.187984070E0
2.829273958E0,4.737648010E0,1.642085266E-1,6.404282227E0,7.967879514E0
2.839255958E0,4.767735443E0,8.271798706E-1,6.080655212E0,7.771093591E0
2.849237958E0,5.057083740E0,1.123563538E0,5.842949524E0,7.808748307E0
2.859219958E0,5.257516937E0,1.350341949E0,5.782175903E0,7.930855307E0
2.869201958E0,5.327421570E0,1.488354950E0,5.656736755E0,7.911718635E0
2.879183958E0,5.170398102E0,1.824855194E0,5.462740173E0,7.739808991E0
2.889171583E0,4.990771637E0,2.301314392E0,4.998405762E0,7.428856549E0
2.899154583E0,5.547463989E0,1.893113251E0,4.474794617E0,7.374416679E0
2.909136583E0,7.148085480E0,2.824626160E-1,5.638175354E0,9.108453902E0
2.919118583E0,7.869734802E0,-8.554710388E-1,7.040758667E0,1.059418893E1
2.929100583E0,7.978708191E0,-1.372495880E0,7.782316589E0,1.122978098E1
2.939082583E0,7.681875458E0,-1.250499573E0,8.638835449E0,1.162774431E1
2.949064583E0,6.976242828E0,-8.478369141E-1,8.796757050E0,1.125920628E1
2.959046583E0,6.431375885E0,-3.176394653E-1,8.862919464E0,1.095512812E1
2.969028583E0,6.114634552E0,1.124162292E-1,8.622369690E0,1.057102891E1
2.979010583E0,6.256539459E0,4.586462402E-1,7.884703674E0,1.007587189E1
2.988992583E0,7.106172638E0,3.664379883E-1,7.444020081E0,1.029783479E1
2.998974583E0,7.794141998E0,2.170486450E-1,7.279362488E0,1.066699948E1
3.008956583E0,8.271499329E0,5.792953491E-2,7.160210266E0,1.094027733E1
3.018938583E0,8.409662018E0,-2.409988403E-2,7.105274506E0,1.100944694E1
3.028921583E0,8.410859528E0,-1.814227295E-1,7.206464081E0,1.107739124E1
3.038903583E0,8.165968781E0,5.837860107E-3,7.310497742E0,1.096022160E1
3.048885583E0,7.775879974E0,3.965254211E-1,6.953639832E0,1.043909233E1
3.058867583E0,7.584278412E0,4.972659302E-1,6.452032928E0,9.969818521E0
3.068849583E0,7.393724670E0,3.138972473E-1,6.317013702E0,9.729869377E0
3.078831583E0,7.274123383E0,8.337661743E-2,6.198909302E0,9.557525787E0
3.088813583E0,7.110812988E0,2.219883728E-1,5.688620453E0,9.108970460E0
3.098795583E0,7.079677734E0,2.866539001E-1,5.388195190E0,8.901497329E0
3.108777583E0,7.394323425E0,-1.154100037E-1,5.698350220E0,9.335980592E0
3.118759583E0,7.959248657E0,-4.544549561E-1,6.104306030E0,1.004085258E1
3.128741583E0,8.462502136E0,-3.498225403E-1,6.126459961E0,1.045322103E1
3.138723583E0,8.809330902E0,-4.251159668E-1,5.870941315E0,1.059495099E1
3.148705583E0,9.291478271E0,-1.257684631E0,6.164181519E0,1.122098360E1
3.158687583E0,9.378896484E0,-2.420915680E0,7.058871002E0,1.198549923E1
3.168670583E0,8.903036041E0,-2.882855072E0,7.965984650E0,1.228950022E1
3.178652583E0,7.768395538E0,-2.703378296E0,8.739426270E0,1.200140804E1
3.188634583E0,6.538852386E0,-2.054178314E0,8.184530182E0,1.067533481E1
3.198616583E0,5.485043793E0,-1.062939606E0,7.191195831E0,9.106527521E0
3.208598583E0,4.950056305E0,-4.700225830E-1,6.300248566E0,8.026027077E0
3.218580583E0,5.060825958E0,-5.719606018E-1,6.079457703E0,7.930882944E0
3.228562583E0,5.788013763E0,-6.420149231E-1,5.993686066E0,8.356886929E0
3.238544583E0,7.116650848E0,-8.894503784E-1,5.784421234E0,9.213976899E0
3.248526583E0,8.242908783E0,-9.602531433E-1,5.875282288E0,1.016791883E1
3.258508583E0,9.155860291E0,-8.026309204E-1,5.749244385E0,1.084102417E1
3.268490583E0,9.773925018E0,-7.114704895E-1,5.485193481E0,1.123045627E1
3.278472583E0,9.683812408E0,-2.251318359E-1,5.492677917E0,1.113536788E1
3.288454583E0,9.205556946E0,3.141966248E-1,5.585484924E0,1.077212328E1
3.298436583E0,8.552465057E0,6.732998657E-1,5.592969360E0,1.024105940E1
