Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
176.1755519,-3.384911041,-2.279160461,4.917573853,6.390205612,0.0,0.0
176.1855299,-3.456013184,-2.966082001,7.183861084,8.505852669,0.0,0.0
176.1955115,-3.610192566,-3.618126068,7.836952972,9.356396662,0.0,0.0
176.2054885,-3.91750351,-4.078269196,7.66870285,9.528279844,0.0,0.0
176.2154665,-3.916306,-4.570296021,6.494843903,8.854832337,0.0,0.0
176.2254445,-3.409759369,-5.016218719,5.089416504,7.917769228,0.0,0.0
176.2354225,-2.574945374,-4.916076965,4.70262085,7.274118452,0.0,0.0
176.2453995,-1.844314728,-4.471351776,4.844675446,6.845828196,0.0,0.0
176.2553775,-1.123862915,-3.886817322,5.149741058,6.549064797,0.0,0.0
176.2653555,-0.3701802063,-3.093317413,5.233117676,6.090251769,0.0,0.0
176.2753325,0.37676651,-2.488574982,4.645589447,5.283602914,0.0,0.0
176.2853105,0.7903564453,-1.984872437,3.944746857,4.48613527,0.0,0.0
176.2952885,0.6674620056,-1.569635925,3.35691925,3.765390992,0.0,0.0
176.3052655,0.3025209045,-1.388811951,2.696642303,3.048310556,0.0,0.0
176.3152435,-0.1309776306,-1.690434723,1.958527222,2.590473619,0.0,0.0
176.3252215,-0.7237449646,-2.705923004,1.3947995,3.129103981,0.0,0.0
176.3351985,-1.77500885,-3.802243195,0.6845265198,4.251621607,0.0,0.0
176.3451765,-4.226610718,-7.169341278,-10.49677185,13.3957423,0.0,0.0
176.3551545,-11.23593475,-18.1534996,-47.57481766,52.1455564,0.0,0.0
176.3651325,-17.67434601,-26.30375107,-34.12184326,46.56790756,0.0,0.0
176.3751095,-19.04878784,-25.99883514,-20.35437286,38.1194995,0.0,0.0
176.3850875,-17.39263184,-23.6145932,-16.98353256,33.89089896,0.0,0.0
176.3950655,-13.8683606,-17.64665359,-8.60829895,24.03827405,0.0,0.0
176.4050425,-10.93820389,-12.47535736,-3.948189697,17.05482476,0.0,0.0
176.4150205,-10.57865158,-9.683513031,-2.554737396,14.56725702,0.0,0.0
176.4249985,-10.84270248,-7.214547272,-1.435514832,13.10246512,0.0,0.0
176.4349755,-11.16243759,-5.367388458,0.7188052368,12.40667372,0.0,0.0
176.4449535,-12.39362732,-5.079237671,3.716022491,13.89998117,0.0,0.0
176.4549315,-14.32565964,-5.656587067,4.567302246,16.064923,0.0,0.0
176.4649085,-15.63004715,-6.232589264,5.485193481,17.69833016,0.0,0.0
176.4748865,-15.17035309,-5.885461121,6.150260468,17.39551578,0.0,0.0
176.4848645,-12.69899231,-4.756059723,5.38594986,14.59085212,0.0,0.0
176.4948425,-9.235045624,-3.285817108,3.944297791,10.5659901,0.0,0.0
176.5048195,-6.551126862,-2.507884827,2.753673706,7.535878737,0.0,0.0
176.5147975,-4.507875824,-2.596350861,2.152374115,5.62980431,0.0,0.0
176.5247755,-2.844085693,-2.889740753,2.380948792,4.701950893,0.0,0.0
176.5347525,-1.785037994,-3.379073181,3.297642517,5.047667023,0.0,0.0
176.5447305,-1.519639893,-3.861669617,4.960833893,6.46774076,0.0,0.0
176.5547085,-2.101629639,-4.862937469,7.231761475,8.964562566,0.0,0.0
176.5646855,-2.979703674,-7.014114075,9.192683716,11.94076481,0.0,0.0
176.5746635,-3.631448364,-9.292975159,7.345524902,12.38965458,0.0,0.0
176.5846415,-3.750301208,-11.0349028,6.157595215,13.18141942,0.0,0.0
176.5946195,-3.589984589,-12.19738541,5.648653564,13.91299706,0.0,0.0
176.6045965,-3.062182159,-12.60169464,5.617069244,14.13262659,0.0,0.0
176.6145745,-2.420466614,-12.67534149,4.940326538,13.81773378,0.0,0.0
176.6245525,-1.780397644,-12.21834183,3.56872879,12.85276305,0.0,0.0
176.6345295,-1.343755646,-11.15989288,2.441123657,11.50252029,0.0,0.0
176.6445075,-1.206790466,-10.19260437,1.703158264,10.40414702,0.0,0.0
176.6544855,-1.239871674,-9.374106445,1.104852448,9.520076278,0.0,0.0
176.6644625,-1.526226196,-8.983418884,0.903072052,9.156785483,0.0,0.0
176.6744405,-1.625320129,-9.183702393,-5.002597046,10.58338473,0.0,0.0
176.6844185,-1.517993317,-10.33840118,-23.03410034,25.29341063,0.0,0.0
176.6943955,-2.984793091,-10.66966232,-24.0539296,26.4828664,0.0,0.0
176.7043735,-4.221221924,-10.39169037,-12.91080185,17.10247782,0.0,0.0
176.7143515,-4.731211395,-10.31190628,-3.596421204,11.90184935,0.0,0.0
176.7243285,-4.834047546,-9.849966888,2.088457031,11.16922182,0.0,0.0
176.7343065,-4.236490173,-8.716224518,4.32929718,10.6142938,0.0,0.0
176.7442845,-3.562441864,-7.22532486,4.878804474,9.418017013,0.0,0.0
176.7542625,-2.928659821,-6.243815918,5.071304169,8.560397861,0.0,0.0
176.7642395,-2.406545563,-5.878276062,3.901935883,7.454575416,0.0,0.0
176.7742175,-2.055525513,-6.033952332,2.726729736,6.933168174,0.0,0.0
176.7841955,-2.225571899,-6.329886932,2.437980194,7.138934534,0.0,0.0
176.7941725,-3.002905426,-6.837631073,2.390229492,7.841162969,0.0,0.0
176.8041505,-3.926335144,-7.772736511,2.340832214,9.017263221,0.0,0.0
176.8141285,-4.89452179,-8.913963318,2.409988403,10.45098702,0.0,0.0
176.8241055,-5.828579407,-10.00818787,2.650388489,11.88110775,0.0,0.0
176.8340835,-6.599775696,-10.80617844,2.635718994,12.93358211,0.0,0.0
176.8440615,-6.931186523,-11.37724091,2.002835083,13.47198225,0.0,0.0
176.8540385,-6.998396759,-11.56614807,0.2508782959,13.520957,0.0,0.0
176.8640165,-6.851851501,-11.48995651,-7.272925873,15.22702927,0.0,0.0
176.8739945,-6.801256714,-11.63665146,-22.10423401,25.88949422,0.0,0.0
176.8839725,-7.462132416,-12.67474274,-23.67252274,27.86971217,0.0,0.0
176.8939495,-8.026309204,-14.09169617,-10.66711761,19.41094893,0.0,0.0
176.9039275,-7.619455261,-14.96258514,-1.355431366,16.84554086,0.0,0.0
176.9139055,-6.386469269,-15.918647,2.637066193,17.35351348,0.0,0.0
176.9238825,-5.361550598,-16.68999298,4.033063202,17.98798736,0.0,0.0
176.9338605,-4.272864532,-16.38103546,2.355801086,17.09226412,0.0,0.0
176.9438385,-3.500171356,-15.01273087,-3.142565002,15.73241883,0.0,0.0
176.9538155,-4.101321259,-13.25044556,-8.754395142,16.40227356,0.0,0.0
176.9637935,-4.644541626,-13.09821213,-7.341183929,15.71712153,0.0,0.0
176.9737715,-4.218377838,-15.41659103,0.1742376709,15.98425317,0.0,0.0
176.9837485,-3.567381592,-16.69014267,5.391937408,17.89860505,0.0,0.0
176.9937265,-3.507655792,-16.32864441,6.089935913,17.77682752,0.0,0.0
177.0037045,-4.74468338,-15.6014566,5.523214417,17.21694996,0.0,0.0
177.0136825,-6.700815582,-15.15733017,4.666096802,17.21679548,0.0,0.0
177.0236595,-8.439899139,-14.71949066,3.957320709,17.42284965,0.0,0.0
177.0336375,-10.34364029,-14.17162994,2.958896942,17.79272494,0.0,0.0
177.0436155,-12.08092758,-13.43052109,1.78324173,18.15234583,0.0,0.0
177.0535925,-12.91035278,-12.88056473,1.156345367,18.27356811,0.0,0.0
177.0635705,-13.50686234,-12.89673111,1.70600235,18.75290504,0.0,0.0
177.0735485,-14.36188431,-12.14888626,3.034190369,19.05427693,0.0,0.0
177.0835255,-16.22251511,-8.805139618,7.362888794,19.8724083,0.0,0.0
177.0935035,-15.32692749,-4.555327148,6.43541748,17.23601781,0.0,0.0
177.1034815,-11.81358353,-2.071991272,1.131197662,12.04713708,0.0,0.0
177.1134585,-8.176147614,-0.780327301,-6.359076233,10.38730721,0.0,0.0
177.1234365,-4.547693024,-0.7376660156,-15.29728912,15.97600443,0.0,0.0
177.1334145,-2.974165192,-1.407373352,-10.01028351,10.53717867,0.0,0.0
177.1433925,-2.890339508,-1.796414337,-4.078119507,5.311518206,0.0,0.0
177.1533695,-3.052901459,-2.108665009,-0.14040802,3.713002807,0.0,0.0
177.1633475,-3.170706482,-2.640658722,3.438499603,5.371195174,0.0,0.0
177.1733255,-3.358715515,-3.135978699,5.769602051,7.375882329,0.0,0.0
177.1833025,-3.718417511,-3.749103699,6.765780487,8.58243514,0.0,0.0
177.1932805,-4.079317017,-3.635040894,5.551655273,7.789430396,0.0,0.0
177.2032584,-4.444258118,-3.358416138,4.320016479,7.049321354,0.0,0.0
177.2132354,-4.4604245,-3.594175873,4.567601624,7.326422832,0.0,0.0
177.2232134,-4.071233826,-3.615281982,4.663552094,7.168955768,0.0,0.0
177.2331914,-3.496878204,-3.168910217,4.217330017,6.328982668,0.0,0.0
177.2431684,-2.861000519,-2.601889343,4.511019287,5.94175455,0.0,0.0
177.2531464,-2.143243103,-2.22901474,5.079237671,5.946482408,0.0,0.0
177.2631244,-1.411414948,-1.843416595,5.29928009,5.785554975,0.0,0.0
177.2731014,-0.5932164001,-1.571881256,5.132676544,5.400655968,0.0,0.0
177.2830794,0.1182540894,-1.546134796,4.669988708,4.920702325,0.0,0.0
177.2930574,0.3237767029,-1.64627655,4.049379272,4.383210048,0.0,0.0
177.3030354,0.007783813477,-1.939816132,3.486549683,3.989859133,0.0,0.0
177.3130124,-0.5995033264,-2.666255493,3.007545776,4.063699569,0.0,0.0
177.3229904,-1.423539734,-3.787424011,2.376757507,4.692549655,0.0,0.0
177.3329684,-2.621648254,-5.129832458,1.557062073,5.967634617,0.0,0.0
177.3429454,-5.074896698,-7.901768188,-0.8575666809,9.43016106,0.0,0.0
177.3529234,-10.28301636,-17.66865784,-33.59942963,39.32993219,0.0,0.0
177.3629014,-16.18090164,-30.08758255,-48.40753601,59.2484071,0.0,0.0
177.3728784,-18.2955542,-29.13077225,-24.64280502,42.31544676,0.0,0.0
177.3828564,-16.5251857,-25.24170959,-19.03845932,35.67476137,0.0,0.0
177.3928344,-12.62549515,-18.05964478,-12.32042953,25.24572996,0.0,0.0
177.4028114,-9.053323517,-12.0448526,-5.734275513,16.1221294,0.0,0.0
177.4127894,-7.666607208,-9.045839081,-2.844085693,12.19396958,0.0,0.0
177.4227674,-7.229067078,-6.532415771,-1.811383209,9.910245999,0.0,0.0
177.4327444,-6.66010025,-3.656596069,0.3894900513,7.607846782,0.0,0.0
177.4427224,-7.337441711,-2.401905212,2.906954956,8.249702215,0.0,0.0
177.4527004,-9.155860291,-2.449356537,3.391946411,10.06650016,0.0,0.0
177.4626784,-11.7369429,-4.200415192,3.675007782,12.99634559,0.0,0.0
177.4726554,-14.00577484,-6.297254791,3.920197906,15.8488201,0.0,0.0
177.4826334,-15.80174011,-7.68980896,4.978646851,18.26513282,0.0,0.0
177.4926114,-16.01489685,-7.37037323,5.70299057,18.52898875,0.0,0.0
177.5025884,-12.62624359,-5.179678802,4.910688171,14.503998,0.0,0.0
177.5125664,-7.939938812,-3.211571503,3.405867462,9.217198763,0.0,0.0
177.5225444,-4.860392761,-3.026855621,2.819985809,6.38260078,0.0,0.0
177.5325214,-2.828967133,-3.141068115,2.700085144,5.01595691,0.0,0.0
177.5424994,-1.972597961,-3.045117645,2.736160126,4.544277327,0.0,0.0
177.5524774,-2.027833099,-3.64836319,3.993844757,5.776976457,0.0,0.0
177.5624544,-3.009342041,-5.350922699,6.613996124,9.024048869,0.0,0.0
177.5724324,-3.706292725,-7.396568756,6.69288208,10.64145223,0.0,0.0
177.5824104,-3.988755341,-9.60058548,5.801635437,11.90547708,0.0,0.0
177.5923874,-4.206103363,-11.11214218,5.404062195,13.05277356,0.0,0.0
177.6023654,-4.298760681,-12.02868622,4.033063202,13.39530643,0.0,0.0
177.6123434,-4.242178345,-12.29842529,2.343376923,13.21887882,0.0,0.0
177.6223214,-3.747008057,-12.04964264,1.654060364,12.7267385,0.0,0.0
177.6322984,-3.150348816,-11.74278076,1.479523315,12.24771762,0.0,0.0
177.6422764,-2.480342102,-10.91994186,1.594633942,11.31106028,0.0,0.0
177.6522544,-2.020498352,-10.01716919,1.628014526,10.34777867,0.0,0.0
177.6622314,-1.740131378,-9.264384613,2.053729248,9.647522132,0.0,0.0
177.6722094,-0.4962181091,-7.695946198,4.666845245,9.014059287,0.0,0.0
177.6821874,-0.7577243042,-9.05062912,-5.911506958,10.83669452,0.0,0.0
177.6921644,-0.4143383789,-10.92907288,-19.32152069,22.20219521,0.0,0.0
177.7021424,-0.7481442261,-10.75348801,-18.5675386,21.46976278,0.0,0.0
177.7121204,-2.703977051,-11.06394241,-7.464527435,13.61769009,0.0,0.0
177.7220974,-3.451821899,-11.6201857,0.5310955811,12.13366608,0.0,0.0
177.7320754,-3.307372284,-10.21865021,3.058889008,11.16764637,0.0,0.0
177.7420534,-3.298241272,-8.231831818,2.923121338,9.337349138,0.0,0.0
177.7520304,-3.594026184,-6.3887146,4.720733185,8.718831358,0.0,0.0
177.7620084,-3.660487976,-5.578000488,4.735252991,8.181435238,0.0,0.0
177.7719864,-3.653901672,-6.043233032,2.559377747,7.511463064,0.0,0.0
177.7819634,-3.829785919,-7.244634705,1.431922302,8.31879761,0.0,0.0
177.7919414,-4.517904968,-8.411607971,1.453477478,9.658116314,0.0,0.0
177.8019194,-5.561684418,-9.111851807,2.009122009,10.86253875,0.0,0.0
177.8118974,-6.572831726,-9.651479645,2.242786102,11.89046953,0.0,0.0
177.8218744,-6.888974304,-9.962532806,0.9734257507,12.15144372,0.0,0.0
177.8318524,-6.130950623,-10.22927811,-2.550246735,12.1955092,0.0,0.0
177.8418304,-5.258864136,-10.8251889,-8.884624329,14.95917499,0.0,0.0
177.8518074,-5.387895813,-11.48097519,-14.7428421,19.44720046,0.0,0.0
177.8617854,-6.372997284,-11.3335318,-13.60041779,18.81582848,0.0,0.0
177.8717634,-6.937174072,-10.98954712,-7.704179077,15.1079087,0.0,0.0
177.8817404,-6.562203827,-11.91043213,-3.100502472,13.9475456,0.0,0.0
