"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.460370707E2,2.897973633E0,-4.734654236E-1,1.035396881E1,1.076229951E1
1.460471077E2,2.999163208E0,-4.899311829E-1,1.030531998E1,1.074405102E1
1.460571457E2,3.008294220E0,-4.453239441E-1,1.041354492E1,1.084850521E1
1.460671827E2,2.960992584E0,-4.498146057E-1,1.044003983E1,1.086113446E1
1.460772197E2,2.909649353E0,-5.358856201E-1,1.046653473E1,1.087665307E1
1.460872567E2,2.866089935E0,-5.674699402E-1,1.064152084E1,1.103532779E1
1.460972947E2,2.796933746E0,-5.848338318E-1,1.079420334E1,1.116600621E1
1.461073317E2,2.706072693E0,-6.074368286E-1,1.054302567E1,1.090170625E1
1.461173687E2,2.629432068E0,-6.041436768E-1,9.983638916E0,1.034175752E1
1.461274057E2,2.537373505E0,-5.372328186E-1,9.480086060E0,9.828474709E0
1.461374427E2,2.426005096E0,-4.709207153E-1,9.159003754E0,9.486549257E0
1.461474807E2,2.409539337E0,-4.260140991E-1,8.849746857E0,9.181796516E0
1.461575177E2,2.439177704E0,-3.772155762E-1,8.556955719E0,8.905805446E0
1.461675547E2,2.464475098E0,-3.405418396E-1,8.336464233E0,8.699784030E0
1.461775917E2,2.583028564E0,-3.591032410E-1,8.379873962E0,8.776290750E0
1.461876297E2,2.707270203E0,-5.623805237E-1,8.449030151E0,8.889977182E0
1.461976667E2,2.821931763E0,-7.701484680E-1,8.408614197E0,8.902877077E0
1.462077037E2,3.018922119E0,-8.698411560E-1,8.252039795E0,8.829874018E0
1.462177408E2,3.245700531E0,-8.448431396E-1,8.126301270E0,8.791194696E0
1.462277778E2,3.476071472E0,-8.680448914E-1,8.121211853E0,8.876410129E0
1.462378158E2,3.687282257E0,-1.000669098E0,8.208630066E0,9.054225348E0
1.462478528E2,3.830534363E0,-1.163380737E0,8.247549133E0,9.167797715E0
1.462578898E2,3.972738647E0,-1.269360352E0,8.197702789E0,9.197622469E0
1.462679268E2,4.178710327E0,-1.266815643E0,8.239016876E0,9.324582616E0
1.462779648E2,4.355792084E0,-1.264420624E0,8.305927734E0,9.463620857E0
1.462880018E2,4.505480804E0,-1.290017395E0,8.342002716E0,9.568307660E0
1.462980388E2,4.655019836E0,-1.361568604E0,8.394393768E0,9.694788573E0
1.463080758E2,4.678520966E0,-1.468895416E0,8.581205292E0,9.883486046E0
1.463181128E2,4.637356567E0,-1.581910400E0,8.845106506E0,1.011154912E1
1.463281508E2,4.555177460E0,-1.632056122E0,9.229357452E0,1.042085831E1
1.463381878E2,4.396058350E0,-1.573827209E0,9.765692139E0,1.082455561E1
1.463482248E2,4.208348694E0,-1.594184875E0,1.046039749E1,1.138734121E1
1.463582618E2,3.921395416E0,-1.622326355E0,1.083312241E1,1.163468203E1
1.463682988E2,3.792962494E0,-1.370100861E0,1.060619431E1,1.134703038E1
1.463783368E2,3.857178955E0,-8.834628296E-1,1.041504181E1,1.114142863E1
1.463883738E2,3.898193665E0,-3.960763550E-1,1.051578232E1,1.122205276E1
1.463984108E2,3.878285065E0,-1.146615601E-1,1.071097641E1,1.139206996E1
1.464084478E2,3.799698486E0,-1.185534668E-1,1.079420334E1,1.144406349E1
1.464184858E2,3.784430237E0,-1.953437805E-1,1.068148773E1,1.133376599E1
1.464285228E2,3.862418060E0,-1.743873596E-1,1.040261765E1,1.109788890E1
1.464385598E2,3.956272888E0,-1.669029236E-1,9.962981873E0,1.072105217E1
1.464485968E2,4.077520752E0,-1.092727661E-1,9.499395905E0,1.033811581E1
1.464586338E2,4.238136749E0,1.990859985E-2,9.126221924E0,1.006231216E1
1.464686718E2,4.295766907E0,1.267863464E-1,8.793014832E0,9.787073001E0
1.464787088E2,4.278403015E0,1.441502380E-1,8.500373383E0,9.517450252E0
1.464887458E2,4.358636169E0,1.465452576E-1,8.350235596E0,9.420489333E0
1.464987828E2,4.454586639E0,1.541793823E-1,8.383616180E0,9.494847743E0
1.465088208E2,4.536017303E0,6.391708374E-2,8.473429413E0,9.611375780E0
1.465188578E2,4.546645203E0,1.481918335E-2,8.521778870E0,9.658825876E0
1.465288948E2,4.475393372E0,2.814147949E-2,8.540639648E0,9.642222948E0
1.465389318E2,4.424050140E0,2.694396973E-2,8.533604279E0,9.612249872E0
1.465489688E2,4.318369904E0,-4.924758911E-2,8.525820465E0,9.557215000E0
1.465590068E2,4.263583832E0,-1.194515991E-1,8.460855560E0,9.475151323E0
1.465690438E2,4.248465271E0,-9.774673462E-2,8.322543182E0,9.344717043E0
1.465790808E2,4.234394531E0,-6.691085815E-2,8.242459717E0,9.266753277E0
1.465891178E2,4.209695892E0,-9.295669556E-2,8.222850494E0,9.238260156E0
1.465991558E2,4.255650330E0,-6.227050781E-2,8.221652985E0,9.257970358E0
1.466091928E2,4.179758148E0,-1.514849854E-1,8.292755127E0,9.287793789E0
1.466192298E2,4.081412659E0,-2.984793091E-1,8.461304626E0,9.398973091E0
1.466292668E2,3.951482849E0,-4.781057739E-1,8.654253387E0,9.525697010E0
1.466393048E2,3.794010315E0,-7.448510742E-1,8.703351288E0,9.523530912E0
1.466493418E2,3.666026459E0,-1.034498749E0,8.632548523E0,9.435615065E0
1.466593788E2,3.679648132E0,-1.199006653E0,8.559650116E0,9.393882980E0
1.466694158E2,3.669020233E0,-1.325792999E0,8.643625488E0,9.483232473E0
1.466794528E2,3.553310852E0,-1.531315613E0,8.815468140E0,9.627223070E0
1.466894908E2,3.362008667E0,-1.703008575E0,8.879534912E0,9.646215877E0
1.466995278E2,3.194057922E0,-1.740730133E0,8.762478333E0,9.487527282E0
1.467095648E2,3.044967957E0,-1.596430206E0,8.575966187E0,9.239459686E0
1.467196018E2,2.940634918E0,-1.364712067E0,8.466992798E0,9.066407215E0
1.467296388E2,2.868035889E0,-1.180145874E0,8.471034393E0,9.020908925E0
1.467396768E2,2.848276978E0,-1.027613068E0,8.490493927E0,9.014275206E0
1.467497138E2,2.920576630E0,-8.434959412E-1,8.372539215E0,8.907337771E0
1.467597508E2,3.170856171E0,-5.983058167E-1,8.369994507E0,8.970457444E0
1.467697878E2,3.363804932E0,-3.595523071E-1,8.656199341E0,9.293774718E0
1.467798258E2,3.442541199E0,-2.517764282E-1,9.080866241E0,9.714762631E0
1.467898628E2,3.328628082E0,-1.219963074E-1,9.600136414E0,1.016155830E1
1.467998998E2,3.069367218E0,-1.496887207E-2,1.006267456E1,1.052039251E1
1.468099368E2,2.790796509E0,8.038284302E-2,1.037836807E1,1.074734992E1
1.468199738E2,2.571652222E0,2.044747925E-1,1.037732025E1,1.069317449E1
1.468300118E2,2.468965759E0,3.496728516E-1,1.003258713E1,1.033783669E1
1.468400488E2,2.428100739E0,5.812413025E-1,9.493707733E0,9.816516753E0
1.468500858E2,2.378254395E0,7.991880798E-1,9.134005737E0,9.472320537E0
1.468601228E2,2.305206299E0,9.300160217E-1,8.951535187E0,9.290257697E0
1.468701608E2,2.295476532E0,1.105750580E0,8.806337128E0,9.167522591E0
1.468801978E2,2.318378906E0,1.263073425E0,8.925339661E0,9.307627157E0
1.468902348E2,2.216440887E0,1.232387238E0,9.556726685E0,9.887487721E0
1.469002718E2,2.025438080E0,9.012757874E-1,1.049407745E1,1.072568688E1
1.469103088E2,1.758094025E0,5.135820007E-1,1.112830856E1,1.127802787E1
1.469203468E2,1.509011993E0,3.245251465E-1,1.115989288E1,1.126612813E1
1.469303838E2,1.220711517E0,1.404080200E-1,1.079944244E1,1.086912177E1
1.469404208E2,1.039139099E0,1.341210938E-1,1.018047958E1,1.023425440E1
1.469504578E2,9.205856323E-1,2.451901245E-1,9.632618866E0,9.679614782E0
1.469604958E2,7.749385071E-1,3.103047180E-1,9.205107880E0,9.242879951E0
1.469705328E2,7.511380005E-1,3.409909058E-1,8.928483124E0,8.966509576E0
1.469805698E2,7.896080017E-1,3.122506714E-1,8.853040009E0,8.893666211E0
1.469906068E2,9.479786682E-1,3.438349915E-1,8.837322693E0,8.894670226E0
1.470006438E2,1.196162567E0,2.948867798E-1,9.084159393E0,9.167317764E0
1.470106818E2,1.526675262E0,1.496887207E-4,9.376351776E0,9.499826841E0
1.470207188E2,1.866468658E0,-1.600172424E-1,9.683063965E0,9.862608099E0
1.470307558E2,2.239792328E0,-3.385958862E-1,9.810898132E0,1.006901381E1
1.470407928E2,2.509681091E0,-6.116281128E-1,9.685309296E0,1.002386174E1
1.470508308E2,2.734064484E0,-6.897656250E-1,9.517059174E0,9.925991161E0
1.470608678E2,2.981200562E0,-5.947132874E-1,9.390123138E0,9.869936841E0
1.470709048E2,3.128344574E0,-5.053491211E-1,9.393715668E0,9.913819221E0
1.470809418E2,3.233575745E0,-5.069956970E-1,9.470056915E0,1.001973227E1
1.470909788E2,3.295995941E0,-5.330415344E-1,9.486073608E0,1.005650610E1
1.471010168E2,3.345393219E0,-4.614903259E-1,9.501940613E0,1.008422057E1
1.471110538E2,3.317251740E0,-4.484674072E-1,9.553882599E0,1.012333714E1
1.471210908E2,3.158282318E0,-4.745132446E-1,9.632319489E0,1.014797954E1
1.471311278E2,2.918181610E0,-4.843927002E-1,9.649384003E0,1.009262264E1
1.471411658E2,2.690056000E0,-4.516108704E-1,9.691596222E0,1.006813741E1
1.471512028E2,2.495460663E0,-3.960763550E-1,9.735604706E0,1.005814095E1
1.471612398E2,2.266885986E0,-3.844006348E-1,9.668544159E0,9.938172975E0
1.471712768E2,2.091301117E0,-3.815565491E-1,9.458231506E0,9.694187382E0
1.471813138E2,1.985620880E0,-2.999761963E-1,9.219777374E0,9.435940379E0
1.471913518E2,1.936672668E0,-2.462379456E-1,9.013656006E0,9.222653021E0
1.472013888E2,1.868863678E0,-2.086660767E-1,8.818761292E0,9.017025213E0
1.472114258E2,1.782044220E0,-1.742376709E-1,8.762628021E0,8.943695556E0
1.472214623E2,1.686093750E0,-2.077679443E-1,8.944050751E0,9.103961966E0
1.472315003E2,1.581760712E0,-2.404000854E-1,9.118138733E0,9.257440959E0
1.472415373E2,1.497635651E0,-2.564167786E-1,9.127120056E0,9.252728388E0
1.472515743E2,1.463656311E0,-3.894900513E-1,9.130413208E0,9.255184366E0
1.472616113E2,1.495839386E0,-4.956193542E-1,9.194330292E0,9.328391261E0
1.472716483E2,1.473236389E0,-5.712121582E-1,9.174870758E0,9.309938894E0
1.472816863E2,1.375339966E0,-6.545887756E-1,9.181606750E0,9.307091329E0
1.472917233E2,1.264869690E0,-6.524931335E-1,9.345216522E0,9.452973843E0
1.473017603E2,1.204694824E0,-5.951623535E-1,9.471553802E0,9.566391131E0
1.473117973E2,1.138083344E0,-4.995112610E-1,9.413474579E0,9.495169764E0
1.473218353E2,1.175206146E0,-3.203338623E-1,9.260642395E0,9.340407959E0
1.473318723E2,1.163680115E0,-1.603166199E-1,9.222471771E0,9.296980069E0
1.473419093E2,1.206940155E0,-1.131646729E-1,9.358838196E0,9.437020884E0
1.473519463E2,1.213975525E0,-1.387614441E-1,9.678872681E0,9.755694116E0
1.473619833E2,1.205892334E0,-1.517843628E-1,1.006881180E1,1.014190248E1
1.473720213E2,1.180445251E0,-1.633103943E-1,1.036549484E1,1.043377231E1
1.473820583E2,1.205892334E0,-2.233355713E-1,1.052536240E1,1.059657061E1
1.473920953E2,1.346599731E0,-2.767744446E-1,1.058868073E1,1.067755096E1
1.474021323E2,1.477128296E0,-2.341131592E-1,1.052715866E1,1.063286351E1
1.474121703E2,1.607656860E0,-1.760339355E-1,1.042626846E1,1.055095363E1
1.474222073E2,1.684147797E0,-1.613644409E-1,1.035262161E1,1.048995551E1
1.474322443E2,1.777553558E0,-2.128573608E-1,1.034932846E1,1.050302835E1
1.474422813E2,1.910926208E0,-2.350112915E-1,1.033899994E1,1.051673852E1
1.474523183E2,2.082768860E0,-1.814227295E-1,1.021715332E1,1.042885719E1
1.474623563E2,2.192640381E0,-1.466949463E-1,9.971663818E0,1.021093877E1
1.474723933E2,2.261497192E0,-1.543290710E-1,9.649234314E0,9.911907478E0
1.474824303E2,2.387385406E0,-1.230441284E-1,9.479038239E0,9.775833206E0
1.474924673E2,2.448608093E0,-1.311273193E-1,9.446256409E0,9.759335844E0
1.475025053E2,2.449057159E0,-1.929487610E-1,9.436975708E0,9.751493255E0
1.475125423E2,2.406246185E0,-2.200424194E-1,9.285041656E0,9.594291945E0
1.475225793E2,2.313888245E0,-2.007325745E-1,9.229956207E0,9.517692155E0
1.475326163E2,2.222278748E0,-1.661544800E-1,9.318571930E0,9.581331481E0
1.475426533E2,2.222877502E0,-1.251397705E-1,9.243577881E0,9.507921770E0
1.475526913E2,2.193388824E0,-1.240919495E-1,9.019344177E0,9.283044906E0
1.475627283E2,2.102527771E0,-1.448986816E-1,8.905131683E0,9.151119546E0
1.475727653E2,2.027533722E0,-1.859133911E-1,8.932375031E0,9.161483530E0
1.475828023E2,1.944755859E0,-2.713856506E-1,8.990005188E0,9.201951902E0
1.475928393E2,1.855990448E0,-3.634442139E-1,8.957373047E0,9.154852491E0
1.476028773E2,1.645977173E0,-4.986131287E-1,8.909322968E0,9.073802491E0
1.476129143E2,1.445394287E0,-6.786886597E-1,8.902586975E0,9.044657970E0
1.476229513E2,1.320104828E0,-8.131091309E-1,8.922046509E0,9.055757126E0
1.476329883E2,1.237626343E0,-8.411009216E-1,8.915460205E0,9.040165949E0
1.476430263E2,1.249302063E0,-7.285350037E-1,8.850944366E0,8.968318408E0
1.476530633E2,1.323697357E0,-6.433621216E-1,8.720565491E0,8.843887832E0
1.476631003E2,1.391206970E0,-5.845344543E-1,8.622070312E0,8.753127089E0
1.476731373E2,1.398541718E0,-5.584886169E-1,8.599916382E0,8.730772603E0
1.476831753E2,1.458417206E0,-5.541476440E-1,8.633746033E0,8.773575720E0
1.476932123E2,1.497186584E0,-5.638774109E-1,8.798104248E0,8.942380207E0
1.477032493E2,1.605411530E0,-5.824388123E-1,9.092691650E0,9.251682150E0
1.477132863E2,1.748214569E0,-6.372248840E-1,9.438771973E0,9.620432739E0
1.477233233E2,1.867366791E0,-6.920109558E-1,9.735155640E0,9.936759694E0
1.477333613E2,1.781146088E0,-7.238946533E-1,9.935738525E0,1.012004965E1
1.477433983E2,1.909129944E0,-7.554789734E-1,1.021595581E1,1.042023410E1
1.477534353E2,1.913171539E0,-8.749305725E-1,1.043210632E1,1.064211310E1
1.477634723E2,1.876497803E0,-9.012757874E-1,1.051099228E1,1.071515286E1
1.477735103E2,1.771865387E0,-8.457412720E-1,1.044737457E1,1.063025967E1
1.477835473E2,1.654659119E0,-7.725434875E-1,1.035052597E1,1.051038097E1
1.477935843E2,1.579365692E0,-6.743476868E-1,1.019889130E1,1.034246221E1
1.478036213E2,1.527723083E0,-5.960604858E-1,9.867779846E0,1.000311477E1
1.478136583E2,1.491498413E0,-5.529501343E-1,9.525292053E0,9.657199908E0
1.478236963E2,1.522783356E0,-4.956193542E-1,9.407187653E0,9.542519962E0
1.478337333E2,1.548829193E0,-5.026547241E-1,9.387877808E0,9.528052444E0
1.478437703E2,1.609902191E0,-5.713618469E-1,9.350755005E0,9.505517271E0
1.478538073E2,1.698068848E0,-5.316943359E-1,9.435778198E0,9.602085549E0
1.478638453E2,1.726210327E0,-4.842430115E-1,9.573192444E0,9.739625606E0
1.478738823E2,1.736389160E0,-5.126838684E-1,9.621990967E0,9.790842774E0
1.478839193E2,1.818568268E0,-5.035528564E-1,9.670490112E0,9.852874456E0
1.478939563E2,1.987117767E0,-4.243675232E-1,9.754615173E0,9.963997290E0
1.479039933E2,2.182461548E0,-3.686833191E-1,9.736802216E0,9.985208219E0
1.479140313E2,2.276166687E0,-3.761677551E-1,9.606273651E0,9.879419539E0
1.479240683E2,2.289938049E0,-4.093986511E-1,9.501341858E0,9.781969159E0
1.479341053E2,2.267035675E0,-4.987628174E-1,9.440268860E0,9.721465489E0
1.479441423E2,2.283052368E0,-6.053411865E-1,9.287885742E0,9.583506020E0
1.479541803E2,2.317480774E0,-6.881190491E-1,9.009464722E0,9.328165926E0
1.479642173E2,2.291884003E0,-7.048841858E-1,8.666378174E0,8.991980018E0
1.479742543E2,2.333647156E0,-6.885681152E-1,8.328680420E0,8.676805439E0
1.479842913E2,2.396666107E0,-6.873706055E-1,8.101902008E0,8.476868698E0
1.479943283E2,2.550995178E0,-6.474037170E-1,7.978259125E0,8.401150316E0
1.480043663E2,2.790946198E0,-5.625302124E-1,7.962841187E0,8.456515871E0
1.480144033E2,2.954106903E0,-5.236111450E-1,8.032147064E0,8.574164839E0
1.480244403E2,3.090473328E0,-5.562432861E-1,8.137078857E0,8.721954157E0
1.480344773E2,3.213068390E0,-6.402186584E-1,8.326584778E0,8.947944036E0
1.480445153E2,3.337160339E0,-7.351213074E-1,8.531059570E0,9.189995640E0
1.480545523E2,3.461551666E0,-9.111552429E-1,8.805888062E0,9.505588270E0
1.480645893E2,3.628155212E0,-1.060394897E0,9.104966125E0,9.858415478E0
1.480746263E2,3.830534363E0,-1.107247467E0,9.244176636E0,1.006746205E1
1.480846633E2,4.073628845E0,-1.016685791E0,9.124126282E0,1.004379323E1
1.480947013E2,4.210444336E0,-8.406518555E-1,8.967252502E0,9.942140338E0
1.481047383E2,4.208947449E0,-7.538323975E-1,9.004674683E0,9.968333263E0
1.481147753E2,4.240980835E0,-7.143145752E-1,9.355994110E0,1.029712530E1
1.481248123E2,4.375251617E0,-6.568341064E-1,9.972861328E0,1.091018885E1
1.481348503E2,4.490362244E0,-6.973997498E-1,1.056967026E1,1.150511403E1
1.481448873E2,4.643942871E0,-8.267308044E-1,1.087608307E1,1.185490920E1
1.481549243E2,4.771327972E0,-9.198371887E-1,1.075064392E1,1.179779707E1
1.481649613E2,4.949906616E0,-8.749305725E-1,1.051248917E1,1.165244642E1
1.481749983E2,4.837640076E0,-8.542735291E-1,1.034289185E1,1.145023827E1
1.481850363E2,4.571643219E0,-7.460485840E-1,1.026550278E1,1.126219594E1
1.481950733E2,4.243675232E0,-6.330335999E-1,1.029035110E1,1.114902852E1
1.482051103E2,3.947590942E0,-5.480104065E-1,1.029094986E1,1.103573462E1
1.482151472E2,3.761228485E0,-4.023632813E-1,1.011267059E1,1.079698303E1
1.482251852E2,3.751648407E0,-2.658471680E-1,9.785001984E0,1.048292919E1
1.482352222E2,3.716172180E0,-2.246827698E-1,9.551786957E0,1.025168533E1
1.482452592E2,3.751049652E0,-2.155517578E-1,9.444011078E0,1.016396484E1
1.482552962E2,3.771856384E0,-2.701881409E-1,9.427245941E0,1.015740460E1
1.482653333E2,3.758983154E0,-3.597019958E-1,9.484427032E0,1.020851096E1
1.482753712E2,3.736080780E0,-3.981719971E-1,9.662855988E0,1.036762395E1
1.482854083E2,3.705394592E0,-4.176315308E-1,9.836794281E0,1.051983303E1
1.482954452E2,3.700305176E0,-4.722679138E-1,9.898166656E0,1.057775962E1
1.483054822E2,3.766467590E0,-4.472698975E-1,9.764045563E0,1.047487061E1
1.483155202E2,3.827091522E0,-3.650907898E-1,9.554930420E0,1.029935028E1
1.483255572E2,3.829935608E0,-3.474275208E-1,9.489815826E0,1.023941976E1
1.483355942E2,3.804787903E0,-4.420307922E-1,9.595945129E0,1.033218104E1
1.483456313E2,3.775748291E0,-5.887257385E-1,9.715845795E0,1.044033202E1
1.483556682E2,3.787124634E0,-6.993457031E-1,9.854307861E0,1.058011252E1
1.483657063E2,3.837569733E0,-8.177494812E-1,1.007195526E1,1.080925245E1
1.483757432E2,3.842958527E0,-9.517208862E-1,1.034124527E1,1.107318638E1
1.483857802E2,3.874393158E0,-1.006057892E0,1.045979874E1,1.119957430E1
1.483958173E2,3.811523895E0,-1.007105713E0,1.039318726E1,1.111576887E1
1.484058552E2,3.709735565E0,-9.818083191E-1,1.022942780E1,1.092553333E1
1.484158922E2,3.571572876E0,-9.045689392E-1,1.008857071E1,1.074028104E1
1.484259293E2,3.541934509E0,-8.198451233E-1,9.951904907E0,1.059518086E1
1.484359662E2,3.523373108E0,-7.577243042E-1,9.799821167E0,1.044149410E1
1.484460032E2,3.515888672E0,-7.756869507E-1,9.657167816E0,1.030650540E1
1.484560412E2,3.534150696E0,-8.045768738E-1,9.433233490E0,1.010561523E1
1.484660782E2,3.587589569E0,-8.638536072E-1,9.194330292E0,9.907207048E0
1.484761153E2,3.625610504E0,-9.295669556E-1,8.940308533E0,9.692175345E0
1.484861522E2,3.639830933E0,-9.684860229E-1,8.700357513E0,9.480641078E0
1.484961902E2,3.654500427E0,-9.556127930E-1,8.612340546E0,9.404306400E0
1.485062273E2,3.683390350E0,-9.104067993E-1,8.557404785E0,9.360843000E0
1.485162642E2,3.724105682E0,-9.217831421E-1,8.487799530E0,9.314579333E0
1.485263012E2,3.758683777E0,-9.217831421E-1,8.375532990E0,9.226426218E0
1.485363383E2,3.754791870E0,-8.833131409E-1,8.278983765E0,9.133470111E0
1.485463762E2,3.711232452E0,-8.969348145E-1,8.268954620E0,9.107872907E0
1.485564133E2,3.577111359E0,-9.348060608E-1,8.546926575E0,9.312332786E0
1.485664502E2,3.357967072E0,-9.789642334E-1,8.920699310E0,9.581919954E0
1.485764872E2,3.388054504E0,-1.007105713E0,9.126371613E0,9.786921582E0
1.485865252E2,3.579656067E0,-9.424401855E-1,9.166188812E0,9.885400771E0
1.485965622E2,3.671864319E0,-8.777746582E-1,9.015601959E0,9.774157489E0
1.486065992E2,3.709735565E0,-8.059240723E-1,8.942254486E0,9.714708790E0
1.486166363E2,3.796704712E0,-6.204597473E-1,9.149423676E0,9.925315640E0
1.486266732E2,3.796854401E0,-4.580474854E-1,9.571695557E0,1.030743744E1
1.486367113E2,3.846401367E0,-3.421884155E-1,1.010518616E1,1.081788721E1
1.486467482E2,3.812571716E0,-2.442919922E-1,1.061053528E1,1.127735964E1
1.486567852E2,3.755690002E0,-2.151026917E-1,1.096649506E1,1.159376946E1
1.486668223E2,3.714076538E0,-2.088157654E-1,1.108789261E1,1.169526960E1
1.486768602E2,3.722608795E0,-2.206411743E-1,1.102801712E1,1.164146298E1
1.486868972E2,3.725153503E0,-2.167492676E-1,1.093416229E1,1.155333951E1
1.486969343E2,3.762575684E0,-1.434017944E-1,1.072504715E1,1.136680149E1
1.487069712E2,3.736080780E0,-2.185455322E-2,1.052670959E1,1.117006679E1
1.487170082E2,3.749403076E0,1.016386414E-1,1.042282562E1,1.107716786E1
1.487270462E2,3.712130585E0,9.145980835E-2,1.033016830E1,1.097727906E1
1.487370832E2,3.621419220E0,4.370910645E-2,1.025262955E1,1.087349991E1
1.487471203E2,3.593128052E0,6.182144165E-2,1.013093262E1,1.074942728E1
1.487571572E2,3.543730774E0,4.819976807E-2,9.984387360E0,1.059473180E1
1.487671952E2,3.495381317E0,-4.340972900E-3,9.890682220E0,1.049015272E1
1.487772323E2,3.463946686E0,-5.104385376E-2,9.726922760E0,1.032543261E1
1.487872692E2,3.461102600E0,-6.855743408E-2,9.354048157E0,9.974073804E0
1.487973062E2,3.448229370E0,-4.131408691E-2,8.963659973E0,9.604123737E0
1.488073433E2,3.409160614E0,5.987548828E-3,8.732690277E0,9.374555532E0
1.488173812E2,3.352278900E0,3.442840576E-2,8.544980621E0,9.179087806E0
1.488274183E2,3.386407928E0,1.282832336E-1,8.473130035E0,9.125686157E0
1.488374552E2,3.423231354E0,2.586621094E-1,8.625064087E0,9.283164842E0
1.488474922E2,3.423979797E0,3.402424622E-1,8.895551605E0,9.537832088E0
1.488575303E2,3.434907074E0,3.716770935E-1,9.095835114E0,9.729899634E0
1.488675672E2,3.461102600E0,4.429289246E-1,9.169182587E0,9.810674113E0
1.488776042E2,3.503165131E0,5.731581116E-1,9.276808777E0,9.932766847E0
1.488876413E2,3.447929993E0,6.634204102E-1,9.486971741E0,1.011587765E1
1.488976782E2,3.381318512E0,7.852670288E-1,9.669142914E0,1.027337743E1
1.489077163E2,3.372187500E0,8.979826355E-1,9.775721283E0,1.037992042E1
1.489177532E2,3.368594971E0,8.731343079E-1,9.910890198E0,1.050407255E1
1.489277902E2,3.382066956E0,8.226892090E-1,1.000145187E1,1.058981747E1
1.489378272E2,3.462150421E0,7.774832153E-1,9.996212769E0,1.060731990E1
1.489478652E2,3.511996765E0,6.929090881E-1,9.993069305E0,1.061488005E1
1.489579022E2,3.589086456E0,6.147715759E-1,9.874515839E0,1.052452131E1
1.489679393E2,3.608995056E0,5.590873718E-1,9.656868439E0,1.032436594E1
1.489779762E2,3.590882721E0,4.972659302E-1,9.384884033E0,1.006070377E1
1.489880132E2,3.555107117E0,4.182302856E-1,9.182654572E0,9.855701302E0
1.489980512E2,3.491788788E0,3.652404785E-1,9.055419159E0,9.712188512E0
1.490080882E2,3.439697113E0,2.321672058E-1,8.936865692E0,9.578777910E0
1.490181253E2,3.316652985E0,7.828720093E-2,8.733289032E0,9.342197451E0
1.490281622E2,3.237168274E0,-6.107299805E-2,8.492888947E0,9.089122675E0
1.490382002E2,3.105591888E0,-1.692979431E-1,8.250991974E0,8.817722570E0
1.490482373E2,2.800526276E0,-3.309617615E-1,8.042325897E0,8.522410982E0
1.490582742E2,2.391726379E0,-4.311035156E-1,7.840096436E0,8.208125086E0
1.490683112E2,1.867217102E0,-4.598437500E-1,7.718698883E0,7.954638171E0
1.490783483E2,1.256487122E0,-5.316943359E-1,7.796387329E0,7.914866653E0
1.490883862E2,7.611671448E-1,-5.804928589E-1,7.995623016E0,8.052722198E0
1.490984233E2,4.483177185E-1,-5.941145325E-1,8.190368042E0,8.224116337E0
1.491084602E2,3.522175598E-1,-5.424719238E-1,8.339607697E0,8.364651190E0
1.491184972E2,4.441264343E-1,-4.555027771E-1,8.336314545E0,8.360554483E0
1.491285353E2,6.899153137E-1,-3.800596619E-1,8.318800964E0,8.356008495E0
1.491385722E2,9.575587463E-1,-4.182302856E-1,8.626560974E0,8.689613890E0
1.491486092E2,1.205143890E0,-5.731581116E-1,9.169481964E0,9.266082317E0
1.491586463E2,1.510359192E0,-7.343728638E-1,9.698631592E0,9.842964144E0
1.491686842E2,1.814376984E0,-8.725355530E-1,1.017958145E1,1.037676061E1
1.491787213E2,2.079775085E0,-1.019529877E0,1.059930862E1,1.084943542E1
1.491887582E2,2.251468048E0,-1.095122681E0,1.078746735E1,1.107419766E1
1.491987952E2,2.300865326E0,-1.087787933E0,1.071621552E1,1.101428794E1
1.492088322E2,2.344424744E0,-1.039438477E0,1.039737854E1,1.070897942E1
1.492188705E2,2.412383423E0,-9.821076965E-1,1.003393433E1,1.036648288E1
1.492289075E2,2.432142334E0,-9.630972290E-1,9.676327972E0,1.002368174E1
1.492389445E2,2.417472839E0,-9.886940002E-1,9.386829987E0,9.743421778E0
1.492489815E2,2.367027740E0,-9.979747009E-1,9.129215698E0,9.483741513E0
1.492590185E2,2.281555481E0,-1.003363495E0,8.931626587E0,9.272873730E0
1.492690565E2,2.221979370E0,-9.601034546E-1,8.818761292E0,9.144918900E0
1.492790935E2,2.099533997E0,-9.521699524E-1,8.818910980E0,9.115254330E0
1.492891305E2,1.961371307E0,-9.168434143E-1,8.905431061E0,9.164839422E0
1.492991675E2,1.809437256E0,-8.650511169E-1,8.985065460E0,9.206181507E0
1.493092055E2,1.686692505E0,-7.321275330E-1,8.942254486E0,9.129340481E0
1.493192425E2,1.615889740E0,-5.776487732E-1,8.921148376E0,9.084694057E0
1.493292795E2,1.571432190E0,-5.146298218E-1,8.942553864E0,9.094147161E0
1.493393165E2,1.571581879E0,-5.355862427E-1,8.932674408E0,9.085669722E0
1.493493545E2,1.564845886E0,-5.483097839E-1,8.846154327E0,9.000212923E0
1.493593915E2,1.547332306E0,-5.360353088E-1,8.771759033E0,8.923302508E0
1.493694285E2,1.633253632E0,-5.381309509E-1,8.791967010E0,8.958559385E0
