Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
141.5102855,4.451592865,-1.078357544,9.48592392,10.5338638,0.0,0.0
141.5203225,4.048181763,-0.9316625977,10.09231293,10.91377804,0.0,0.0
141.5303595,3.762875061,-0.8530760193,10.50395691,11.19017775,0.0,0.0
141.5403965,3.78877121,-0.7135661316,10.72729248,11.39906873,0.0,0.0
141.5504345,3.904480591,-0.5792953491,10.67370392,11.38018045,0.0,0.0
141.5604715,4.035757599,-0.5522016907,10.39109161,11.16096103,0.0,0.0
141.5705085,4.126169586,-0.5140310669,9.93992981,10.77458621,0.0,0.0
141.5805455,4.141587524,-0.4023632813,9.482780457,10.35556704,0.0,0.0
141.5905825,4.045187988,-0.300125885,9.152118073,10.01073857,0.0,0.0
141.6006205,3.860771484,-0.2179467773,8.987011414,9.783630788,0.0,0.0
141.6106575,3.717519379,-0.1193019104,8.931177521,9.674715251,0.0,0.0
141.6206945,3.596121826,-0.04864883423,8.89734787,9.596731632,0.0,0.0
141.6307315,3.565585327,-0.06047424316,8.77325592,9.47032604,0.0,0.0
141.6407685,3.668421478,-0.228874054,8.637637939,9.387144861,0.0,0.0
141.6508065,3.815715179,-0.4436773682,8.578959961,9.399738611,0.0,0.0
141.6608435,3.963457947,-0.6054908752,8.459358673,9.361429766,0.0,0.0
141.6708805,4.105512543,-0.6947053528,8.386609955,9.363390161,0.0,0.0
141.6809175,4.149970093,-0.7864645386,8.370892639,9.37617309,0.0,0.0
141.6909555,4.180057526,-0.8985813904,8.359815674,9.389720312,0.0,0.0
141.7009925,4.21119278,-0.978664856,8.355774078,9.408022639,0.0,0.0
141.7110295,4.17481842,-1.046473846,8.473279724,9.503719569,0.0,0.0
141.7210665,4.120631104,-1.071471863,8.702902222,9.688558186,0.0,0.0
141.7311035,3.99818573,-1.121617584,8.972491608,9.886815503,0.0,0.0
141.7411415,3.8764888,-1.196911011,9.258247375,10.10816036,0.0,0.0
