Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
226.9827664,5.230572968,0.8581654358,4.108356628,6.706260931,1.0,0.0
226.9927064,9.704319763,1.373094635,7.667205963,12.44368347,1.0,0.0
227.0026474,14.63162338,1.290915527,11.06708588,18.39106456,1.0,0.0
227.0125884,19.75501923,0.02769241333,16.08824432,25.4773067,1.0,0.0
227.0225294,25.66323303,-2.066303101,22.38519974,34.11697972,1.0,0.0
227.0324704,31.37565399,-4.251309357,27.04665619,41.64164869,1.0,0.0
227.0424104,34.89274017,-5.833968201,28.12516342,45.19472668,1.0,0.0
227.0523514,33.98278244,-6.211782532,25.57371918,42.98175028,1.0,0.0
227.0622924,30.43575851,-5.262456665,21.26148651,37.49772867,1.0,0.0
227.0722334,25.91650635,-4.089645538,17.77628403,31.69206171,1.0,0.0
227.0821744,21.95005463,-3.101250916,15.65744019,27.13997215,1.0,0.0
227.0921144,18.71138947,-2.205363922,14.13196243,23.551902,1.0,0.0
227.1020554,15.68034256,-1.317709808,12.73147476,20.24104621,1.0,0.0
227.1119964,12.43778549,-0.4543052673,11.26602219,16.7877383,1.0,0.0
227.1219374,9.23429718,0.3218307495,9.70357132,13.39907145,1.0,0.0
227.1318784,6.789880371,1.036893768,8.090375977,10.61281337,1.0,0.0
227.1418184,5.283712463,1.864373016,6.456972656,8.549035035,1.0,0.0
227.1517594,4.381239166,2.537822571,4.718038788,6.920671213,1.0,0.0
227.1617004,3.97707962,2.847528534,2.726130981,5.59976528,1.0,0.0
227.1716414,3.647465057,3.073259125,1.058299255,4.885582903,1.0,0.0
227.1815824,3.121009827,3.182531891,0.006735992432,4.45749447,1.0,0.0
227.1915224,2.947370911,3.120111694,-0.6617738342,4.342814396,1.0,0.0
227.2014634,3.309467926,2.846031647,-0.867146759,4.450215454,1.0,0.0
227.2114044,4.090094604,2.343227234,-0.4918771362,4.739359752,1.0,0.0
227.2213454,4.650080109,1.766925659,0.2933898926,4.983106354,1.0,0.0
227.2312864,5.073399811,1.165925446,0.7553292847,5.260160655,1.0,0.0
