Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
206.7984988,-2.228415985,-0.5789959717,11.83064804,12.05260583,1.0,0.0
206.8085358,-2.067201233,-0.2372566223,12.06506058,12.24317354,1.0,0.0
206.8185728,-1.850152588,-0.0,12.28794708,12.42645195,1.0,0.0
206.8286098,-1.664538574,0.2079176331,12.29722778,12.41111315,1.0,0.0
206.8386468,-1.522483978,0.4324507141,12.07149719,12.1748107,1.0,0.0
206.8486838,-1.555714874,0.6881190491,11.77481415,11.89705866,1.0,0.0
206.8587208,-1.732646942,0.8740324402,11.41645935,11.58022203,1.0,0.0
206.8687578,-1.855840759,0.9616003418,10.98550552,11.18258252,1.0,0.0
206.8787948,-1.968855743,0.9530680847,10.40276733,10.63025399,1.0,0.0
206.8888318,-1.786534882,0.9451345825,9.852062531,10.05724228,1.0,0.0
206.8988688,-1.542991333,0.9806108093,9.340725861,9.517960885,1.0,0.0
206.9089058,-1.251697083,0.9142987061,8.887169037,9.021333671,1.0,0.0
206.9189428,-0.8565188599,0.8693920898,8.608748016,8.694826598,1.0,0.0
206.9289798,-0.5206173706,0.7891589355,8.466543732,8.519165278,1.0,0.0
206.9390168,-0.243842926,0.5523513794,8.520132294,8.541499032,1.0,0.0
206.9490548,-0.03876937866,0.3013233948,8.719966736,8.725257516,1.0,0.0
206.9590918,0.1025367737,0.0556842041,8.878786469,8.879553124,1.0,0.0
206.9691288,0.1157093811,-0.1094224548,8.946745148,8.948162419,1.0,0.0
206.9791658,0.1074765015,-0.2806663513,8.934620361,8.939673697,1.0,0.0
206.9892028,0.1104702759,-0.4176315308,8.909173279,8.919640592,1.0,0.0
206.9992398,0.1585203552,-0.5116360474,9.029073944,9.044947564,1.0,0.0
207.0092768,0.2435435486,-0.458795929,9.311985626,9.326461465,1.0,0.0
207.0193138,0.3014730835,-0.3321592712,9.736951904,9.747279015,1.0,0.0
207.0293508,0.3914360046,-0.2456391907,10.15428406,10.16479441,1.0,0.0
207.0393878,0.3698808289,-0.1872605896,10.38705002,10.39532041,1.0,0.0
207.0494248,0.2329156494,-0.1017883301,10.46638504,10.46947116,1.0,0.0
207.0594618,0.1501377869,-0.09310638428,10.42821442,10.42971074,1.0,0.0
207.0694988,0.0773890686,-0.1115180969,10.33585648,10.33674777,1.0,0.0
207.0795358,0.0296383667,-0.1050814819,10.20158569,10.20216993,1.0,0.0
207.0895728,0.08951385498,-0.08981323242,10.09455826,10.09535465,1.0,0.0
207.0996098,0.1707948303,-0.07409591675,10.07719437,10.078914,1.0,0.0
207.1096468,0.3326083374,-0.08981323242,10.08123596,10.08712116,1.0,0.0
207.1196838,0.4911286926,-0.05538482666,10.06462051,10.07674853,1.0,0.0
207.1297208,0.6864724731,0.1107696533,10.25053391,10.27409167,1.0,0.0
207.1397588,0.6432124329,0.2227368164,10.48135391,10.50343343,1.0,0.0
207.1497958,0.549357605,0.2582130432,10.54841446,10.56586558,1.0,0.0
207.1598328,0.5260061646,0.2296224976,10.50710037,10.52276424,1.0,0.0
207.1698698,0.3947291565,0.1625619507,10.46773224,10.47643335,1.0,0.0
207.1799068,0.2354603577,0.0860710144,10.38525375,10.38827923,1.0,0.0
207.1899438,0.2155517578,-0.0288899231,10.1138681,10.11620607,1.0,0.0
207.1999808,0.2360591125,-0.1609153748,9.84278183,9.846927024,1.0,0.0
207.2100178,0.2781216431,-0.2323168945,9.771230621,9.777948182,1.0,0.0
207.2200548,0.274379425,-0.2466870117,9.79592926,9.802875528,1.0,0.0
207.2300918,0.2257305908,-0.3604504395,9.798174591,9.807400478,1.0,0.0
207.2401288,0.123792572,-0.5089416504,9.801617432,9.8156024,1.0,0.0
207.2501658,-0.01182540894,-0.5049000549,9.826016693,9.838987141,1.0,0.0
207.2602028,-0.146844635,-0.505947876,9.78545105,9.799622383,1.0,0.0
207.2702398,-0.2652484131,-0.5040019226,9.770482178,9.787067827,1.0,0.0
207.2802768,-0.4478686523,-0.4553530884,9.792935486,9.813741294,1.0,0.0
207.2903138,-0.4905299377,-0.3974235535,9.726324005,9.746791459,1.0,0.0
207.3003508,-0.4448748779,-0.3321592712,9.668843536,9.684770455,1.0,0.0
207.3103878,-0.3260220337,-0.2902464294,9.567055206,9.577007814,1.0,0.0
207.3204248,-0.2885998535,-0.1975891113,9.485325165,9.491771427,1.0,0.0
207.3304618,-0.3439846802,-0.1055305481,9.457333374,9.464175437,1.0,0.0
207.3404998,-0.3852987671,0.01990859985,9.590706024,9.598463082,1.0,0.0
207.3505368,-0.5186714172,0.1088237,9.784552917,9.798894756,1.0,0.0
207.3605738,-0.6445596313,0.06122268677,9.935439148,9.956513265,1.0,0.0
207.3706108,-0.6947053528,0.09610015869,10.02345612,10.04796115,1.0,0.0
207.3806478,-0.7529342651,0.2513273621,10.05713608,10.08841224,1.0,0.0
207.3906848,-0.8512797546,0.3989204407,10.22373962,10.26687229,1.0,0.0
207.4007218,-0.8916957092,0.5472619629,10.40740768,10.45986384,1.0,0.0
207.4107588,-0.8306227112,0.7987390137,10.51653076,10.57947718,1.0,0.0
207.4207958,-0.8619076538,0.9517208862,10.83431992,10.91013957,1.0,0.0
207.4308328,-0.8925938416,1.019978943,11.30119904,11.38218698,1.0,0.0
207.4408698,-0.9449848938,1.148711243,11.61255157,11.70742875,1.0,0.0
207.4509068,-0.9957293701,1.234333191,11.81747543,11.92341314,1.0,0.0
207.4609438,-0.8316705322,1.263372803,11.89965454,11.99539766,1.0,0.0
207.4709808,-0.6789880371,1.219813385,11.77167068,11.85416383,1.0,0.0
207.4810178,-0.4891827393,1.126707001,11.55656799,11.6216622,1.0,0.0
207.4910548,-0.386945343,1.025517426,11.41107056,11.4635921,1.0,0.0
207.5010918,-0.384250946,0.8181985474,11.04627914,11.08320263,1.0,0.0
207.5111288,-0.3814068604,0.6336323547,10.67011139,10.69571121,1.0,0.0
207.5211658,-0.4447251892,0.4938230896,10.29768585,10.31910731,1.0,0.0
207.5312028,-0.6541397095,0.3603007507,9.994715881,10.02257756,1.0,0.0
207.5412408,-0.7379653931,0.2682421875,9.706415405,9.738123372,1.0,0.0
207.5512778,-0.7822732544,0.3302133179,9.517957306,9.555757613,1.0,0.0
207.5613148,-0.9616003418,0.3918850708,9.269324341,9.32730523,1.0,0.0
207.5713518,-1.052910461,0.4583468628,9.128766632,9.200710978,1.0,0.0
207.5813888,-1.156345367,0.2815644836,9.230405273,9.306814422,1.0,0.0
207.5914258,-1.163829803,-0.3161425781,9.599687347,9.675145638,1.0,0.0
207.6014628,-1.062191162,-0.8316705322,9.974807281,10.06562001,1.0,0.0
207.6114998,-0.946481781,-0.946481781,10.09366013,10.18202486,1.0,0.0
207.6215368,-1.037492523,-1.128952332,10.23002655,10.34429153,1.0,0.0
207.6315735,-1.223555603,-1.39704483,10.61457687,10.77580924,1.0,0.0
207.6416105,-1.489851837,-1.204994202,11.01918549,11.18454819,1.0,0.0
207.6516475,-1.818568268,-0.4411326599,11.36421799,11.51725831,1.0,0.0
207.6616845,-2.205064545,0.4623884583,11.64368683,11.85966086,1.0,0.0
207.6717215,-2.524949341,1.205742645,11.7249678,12.05421314,1.0,0.0
207.6817585,-2.760559387,1.717528381,11.55761581,12.00620986,1.0,0.0
207.6917955,-2.888094177,2.098186798,11.1756102,11.73191115,1.0,0.0
207.7018325,-2.816842346,2.283800812,10.66876419,11.26822419,1.0,0.0
207.7118695,-2.509232025,2.312990112,10.11042526,10.67084194,1.0,0.0
207.7219065,-2.162702637,2.204166412,9.673633575,10.15454671,1.0,0.0
207.7319435,-1.962868195,2.021546173,9.287885742,9.7058911,1.0,0.0
207.7419805,-1.857187958,1.638343048,8.851243744,9.191182234,1.0,0.0
207.7520175,-1.692680054,1.191222839,8.284372559,8.539028417,1.0,0.0
207.7620555,-1.520687714,0.8701405334,7.799081726,7.993454287,1.0,0.0
207.7720925,-1.48131958,0.6201603699,7.420069885,7.591860357,1.0,0.0
207.7821295,-1.5819104,0.3278182983,7.099286957,7.280781596,1.0,0.0
207.7921665,-1.697170715,0.1221459961,6.909182281,7.115624209,1.0,0.0
207.8022035,-1.826651459,0.05777984619,7.000342712,7.234970087,1.0,0.0
207.8122405,-2.177821198,0.1067280579,7.324269104,7.64193784,1.0,0.0
207.8222775,-2.598147125,0.1968406677,7.739804993,8.166620847,1.0,0.0
207.8323145,-3.01413208,0.2788700867,8.202941895,8.743627191,1.0,0.0
207.8423515,-3.428171082,0.3144960022,8.765472107,9.417258941,1.0,0.0
207.8523885,-3.672163696,0.4433779907,9.3547966,10.05950246,1.0,0.0
207.8624255,-3.802243195,0.5806425476,9.775721283,10.50518566,1.0,0.0
207.8724625,-3.810326385,0.6116281128,9.914632416,10.63920166,1.0,0.0
207.8824995,-3.62141922,0.5304968262,9.715396729,10.38195731,1.0,0.0
207.8925365,-3.212020569,0.5275030518,9.268725586,9.823675971,1.0,0.0
207.9025735,-2.812501373,0.5653742981,8.735684052,9.194671714,1.0,0.0
207.9126105,-2.542762299,0.5387297058,8.376880188,8.770860362,1.0,0.0
207.9226475,-2.333946533,0.532742157,8.055199127,8.403413212,1.0,0.0
207.9326845,-2.138602753,0.6249504089,7.863896942,8.173436234,1.0,0.0
207.9427215,-1.99505127,0.8455915833,7.953410797,8.243300189,1.0,0.0
207.9527585,-2.080224152,1.012943573,8.186326447,8.507016392,1.0,0.0
207.9627965,-2.173330536,1.165027313,8.366701355,8.722519465,1.0,0.0
207.9728335,-2.22661972,1.257235565,8.411458282,8.791536105,1.0,0.0
