"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.340684292E0,6.650669861E-1,-1.141077118E0,-6.105802917E-1,1.455053050E0
2.350625292E0,5.864804077E-1,-2.310445404E0,-1.315913544E0,2.722819437E0
2.360567292E0,2.475851440E-1,-3.315305786E0,-1.678759003E0,3.724349963E0
2.370508292E0,-2.526745605E-1,-4.000880127E0,-1.715582428E0,4.360517090E0
2.380449292E0,-3.962260437E-1,-4.574487305E0,-1.518292694E0,4.836128812E0
2.390391292E0,-2.231858826E-1,-5.266348572E0,-1.250499573E0,5.417378370E0
2.400332292E0,-1.676513672E-1,-6.768025818E0,-1.164578247E0,6.869535861E0
2.410273292E0,-6.316864014E-2,-9.111851807E0,-1.320703583E0,9.207284702E0
2.420215292E0,-2.167492676E-1,-1.183334244E1,-4.285588074E-1,1.184308390E1
2.430156292E0,-2.302362213E0,-1.614347946E1,5.189558258E0,1.711269458E1
2.440097292E0,-5.564079437E0,-2.245645157E1,1.485900055E1,2.749620145E1
2.450038292E0,-4.530478821E0,-2.436004303E1,1.120869141E1,2.719506753E1
2.459980292E0,-3.815116425E0,-2.229912872E1,4.908293152E0,2.314946213E1
2.469921292E0,-4.508474579E0,-2.260599060E1,2.999312897E0,2.324549487E1
2.479862292E0,-6.954388275E0,-2.777144897E1,2.218985596E0,2.871481833E1
2.489804292E0,-6.824159088E0,-2.683035599E1,8.969348145E-1,2.769912709E1
2.499745292E0,-7.801925812E0,-2.277184570E1,1.123413849E0,2.409749078E1
2.509686292E0,-1.123084534E1,-2.223206818E1,2.804118805E0,2.506511170E1
2.519628292E0,-1.307860291E1,-2.391516815E1,4.534370728E0,2.763232961E1
2.529569292E0,-1.016146912E1,-2.383613251E1,6.311774597E0,2.666936756E1
2.539510292E0,-2.804567871E0,-1.878159348E1,7.000941467E0,2.023924494E1
2.549452292E0,1.247206421E0,-1.282952087E1,5.374723206E0,1.396566430E1
2.559393292E0,1.151405640E0,-8.008196869E0,2.278711395E0,8.405324364E0
2.569334292E0,1.535057831E0,-9.188941498E0,1.717977448E0,9.473357108E0
2.579275292E0,2.279010773E0,-1.213047455E1,1.090931396E0,1.239082056E1
2.589217292E0,2.754422150E0,-1.466754868E1,5.785469055E-1,1.493514453E1
2.599158292E0,3.143612823E0,-1.688369019E1,4.092489624E-1,1.717873047E1
2.609099292E0,3.520379333E0,-1.679971481E1,2.526745605E-1,1.716645953E1
2.619041333E0,3.081342316E0,-1.418644913E1,-4.962181091E-1,1.452570968E1
2.628982333E0,1.817221069E0,-1.036115387E1,-1.112486572E0,1.057796901E1
2.638923333E0,6.150709534E-1,-6.859934692E0,-1.088835754E0,6.972989284E0
2.648865333E0,-1.796264648E-1,-4.372557220E0,-6.450086975E-1,4.423523317E0
2.658806333E0,-5.324427795E-1,-2.536026306E0,-2.020797729E-1,2.599184675E0
2.668747333E0,-7.075785828E-1,-1.180445251E0,4.715194702E-2,1.377077249E0
2.678688333E0,-8.318202209E-1,-1.613644409E-1,2.032772827E-1,8.713696210E-1
2.688630333E0,-8.494834900E-1,6.279441833E-1,1.612147522E-1,1.068609514E0
2.698571333E0,-5.221142578E-1,1.088386688E0,1.095721436E-1,1.212103517E0
2.708512333E0,-3.258723450E-1,1.267264709E0,1.471440125E-1,1.316739910E0
2.718454333E0,-3.248245239E-1,1.342857513E0,1.517843628E-1,1.389897754E0
2.728395333E0,-3.050656128E-1,1.365310822E0,1.983375549E-1,1.412967251E0
2.738336333E0,-2.305206299E-1,1.341210938E0,2.906954956E-1,1.391578388E0
2.748278333E0,-1.466949463E-1,1.340612183E0,4.023632813E-1,1.407358036E0
2.758219333E0,-1.026864624E-1,1.397793274E0,5.327421570E-1,1.499394795E0
2.768160333E0,-1.145118713E-1,1.480870514E0,6.650669861E-1,1.627391945E0
2.778102333E0,-1.061293030E-1,1.535506897E0,7.454498291E-1,1.710187214E0
2.788043333E0,-1.285826111E-1,1.428030396E0,8.972341919E-1,1.691399862E0
2.797984333E0,-1.923799438E0,9.304650879E-1,1.946851501E0,2.890847683E0
2.807926333E0,-5.579347687E0,1.204994202E0,2.852318573E0,6.380975856E0
2.817867333E0,-4.883444824E0,5.742059326E-1,3.373834076E0,5.963262712E0
2.827808333E0,-5.174739075E-1,-1.181193695E0,3.141367493E0,3.395760226E0
2.837750333E0,1.679208069E0,-2.705024872E0,2.529140625E0,4.066134724E0
2.847691333E0,2.257455597E0,-3.687581635E0,1.334175568E0,4.524863371E0
2.857632333E0,3.505709839E0,-5.325625305E0,3.852987671E-1,6.387545812E0
2.867573333E0,8.018375702E0,-9.863289185E0,-2.397115173E0,1.293541586E1
2.877515333E0,1.677950684E1,-1.964619553E1,-8.424630890E0,2.717534276E1
2.887456333E0,2.756517792E1,-3.262106415E1,-1.422955948E1,4.501614402E1
2.897397333E0,3.394461182E1,-4.407479599E1,-1.359008926E1,5.726704846E1
2.907339333E0,3.091251709E1,-5.083818146E1,1.879341888E1,6.239628995E1
2.917280333E0,2.956591736E1,-4.605742310E1,3.870860504E1,6.703570538E1
2.927221333E0,1.282203644E1,-3.255086014E1,1.191432404E1,3.695827690E1
2.937163333E0,7.742499390E0,-2.327839233E1,-2.606529694E0,2.467030287E1
2.947104333E0,8.998387756E0,-1.694865509E1,-5.322930908E0,1.991385159E1
2.957045333E0,7.131020966E0,-1.129835495E1,-5.766009521E0,1.455167174E1
2.966987333E0,5.802982635E0,-7.405699768E0,-4.664899292E0,1.050144190E1
2.976928333E0,4.788093109E0,-4.966821442E0,-2.773282928E0,7.435472349E0
2.986869333E0,2.973566437E0,-3.362607422E0,-1.628613281E0,4.775102852E0
2.996810333E0,1.242117004E0,-2.318977661E0,-1.337917786E0,2.951361728E0
3.006752333E0,3.294648743E-1,-1.903441772E0,-1.573078766E0,2.491227506E0
3.016693333E0,2.513273621E-1,-2.357148285E0,-2.021396484E0,3.115342233E0
3.026634333E0,5.716612244E-1,-3.222349091E0,-2.486928406E0,4.110370192E0
3.036576333E0,1.396296387E0,-4.763843536E0,-2.462229767E0,5.541337768E0
3.046517333E0,2.020498352E0,-6.447242889E0,-2.026485901E0,7.053793275E0
3.056458333E0,2.616858215E0,-7.829169159E0,-1.764081573E0,8.441316274E0
3.066400333E0,3.100352783E0,-8.574020233E0,-1.924996948E0,9.318348759E0
3.076341333E0,3.088227997E0,-8.298892365E0,-2.297422485E0,9.148055352E0
3.086282333E0,2.624342651E0,-7.143744507E0,-2.642754364E0,8.056327362E0
3.096224333E0,1.889520721E0,-5.711522827E0,-2.664309540E0,6.579538501E0
3.106165333E0,1.210981750E0,-4.292623444E0,-2.141596527E0,4.947679104E0
3.116106333E0,7.911048889E-1,-2.983146515E0,-1.327589264E0,3.359687981E0
3.126048333E0,5.031037903E-1,-1.832189941E0,-5.587879944E-1,1.980474041E0
